,date,site,latitude,longitude,elevation,depthOfTemperatureObservation,temperatureObserved,reference,reference_short,note,error,durationOpen,durationMeasured,method
5457,1956-08-13 00:00:00,profile_5m_from_crevasse,76.43164,-67.54949,800,10,-4.8,"Griffiths, T. M. (1960). Glaciological investigations in the TUTO area of Greenland., U. S. Army Snow Ice and Permafrost Research Establishment, Corps of Engineers, Report 47, 62 pp. and Meier, M. F., Conel, J. E., Hoerni, J. A., Melbourne, W. G., & Pings, C. J. (1957). Preliminary Study of Crevasse Formation. Blue Ice Valley, Greenland, 1955. OCCIDENTAL COLL LOS ANGELES CALIF.",Griffiths (1960),"measurement made close to an open crevasse, digitized, interpolated at 10 m",0.5,0,0,copper-constantan thermocouples
5458,1955-08-16 00:00:00,profile_5m_from_crevasse,76.43164,-67.54949,800,10,-6.7,"Griffiths, T. M. (1960). Glaciological investigations in the TUTO area of Greenland., U. S. Army Snow Ice and Permafrost Research Establishment, Corps of Engineers, Report 47, 62 pp. and Meier, M. F., Conel, J. E., Hoerni, J. A., Melbourne, W. G., & Pings, C. J. (1957). Preliminary Study of Crevasse Formation. Blue Ice Valley, Greenland, 1955. OCCIDENTAL COLL LOS ANGELES CALIF.",Griffiths (1960),"measurement made close to an open crevasse, digitized, interpolated at 10 m",0.5,0,0,copper-constantan thermocouples
5459,1956-08-28 00:00:00,profile_5m_from_crevasse,76.43164,-67.54949,800,10,-5.1,"Griffiths, T. M. (1960). Glaciological investigations in the TUTO area of Greenland., U. S. Army Snow Ice and Permafrost Research Establishment, Corps of Engineers, Report 47, 62 pp. and Meier, M. F., Conel, J. E., Hoerni, J. A., Melbourne, W. G., & Pings, C. J. (1957). Preliminary Study of Crevasse Formation. Blue Ice Valley, Greenland, 1955. OCCIDENTAL COLL LOS ANGELES CALIF.",Griffiths (1960),"measurement made close to an open crevasse, digitized, interpolated at 10 m",0.5,0,0,copper-constantan thermocouples
5460,1956-07-13 00:00:00,profile_5m_from_crevasse,76.43164,-67.54949,800,10,-5.4,"Griffiths, T. M. (1960). Glaciological investigations in the TUTO area of Greenland., U. S. Army Snow Ice and Permafrost Research Establishment, Corps of Engineers, Report 47, 62 pp. and Meier, M. F., Conel, J. E., Hoerni, J. A., Melbourne, W. G., & Pings, C. J. (1957). Preliminary Study of Crevasse Formation. Blue Ice Valley, Greenland, 1955. OCCIDENTAL COLL LOS ANGELES CALIF.",Griffiths (1960),"measurement made close to an open crevasse, digitized, interpolated at 10 m",0.5,0,0,copper-constantan thermocouples
5461,1956-07-06 00:00:00,profile_5m_from_crevasse,76.43164,-67.54949,800,10,-5.7,"Griffiths, T. M. (1960). Glaciological investigations in the TUTO area of Greenland., U. S. Army Snow Ice and Permafrost Research Establishment, Corps of Engineers, Report 47, 62 pp. and Meier, M. F., Conel, J. E., Hoerni, J. A., Melbourne, W. G., & Pings, C. J. (1957). Preliminary Study of Crevasse Formation. Blue Ice Valley, Greenland, 1955. OCCIDENTAL COLL LOS ANGELES CALIF.",Griffiths (1960),"measurement made close to an open crevasse, digitized, interpolated at 10 m",0.5,0,0,copper-constantan thermocouples
5462,1956-06-21 00:00:00,profile_5m_from_crevasse,76.43164,-67.54949,800,10,-6.2,"Griffiths, T. M. (1960). Glaciological investigations in the TUTO area of Greenland., U. S. Army Snow Ice and Permafrost Research Establishment, Corps of Engineers, Report 47, 62 pp. and Meier, M. F., Conel, J. E., Hoerni, J. A., Melbourne, W. G., & Pings, C. J. (1957). Preliminary Study of Crevasse Formation. Blue Ice Valley, Greenland, 1955. OCCIDENTAL COLL LOS ANGELES CALIF.",Griffiths (1960),"measurement made close to an open crevasse, digitized, interpolated at 10 m",0.5,0,0,copper-constantan thermocouples
5463,1956-06-27 00:00:00,profile_5m_from_crevasse,76.43164,-67.54949,800,10,-5.7,"Griffiths, T. M. (1960). Glaciological investigations in the TUTO area of Greenland., U. S. Army Snow Ice and Permafrost Research Establishment, Corps of Engineers, Report 47, 62 pp. and Meier, M. F., Conel, J. E., Hoerni, J. A., Melbourne, W. G., & Pings, C. J. (1957). Preliminary Study of Crevasse Formation. Blue Ice Valley, Greenland, 1955. OCCIDENTAL COLL LOS ANGELES CALIF.",Griffiths (1960),"measurement made close to an open crevasse, digitized, interpolated at 10 m",0.5,0,0,copper-constantan thermocouples
5464,1956-06-29 00:00:00,profile_5m_from_crevasse,76.43164,-67.54949,800,10,-5.5,"Griffiths, T. M. (1960). Glaciological investigations in the TUTO area of Greenland., U. S. Army Snow Ice and Permafrost Research Establishment, Corps of Engineers, Report 47, 62 pp. and Meier, M. F., Conel, J. E., Hoerni, J. A., Melbourne, W. G., & Pings, C. J. (1957). Preliminary Study of Crevasse Formation. Blue Ice Valley, Greenland, 1955. OCCIDENTAL COLL LOS ANGELES CALIF.",Griffiths (1960),"measurement made close to an open crevasse, digitized, interpolated at 10 m",0.5,0,0,copper-constantan thermocouples
5465,1980-07-08 00:00:00,2001.0,65.10816361111111,-45.68658694444444,2518.0,0.1,-6.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5466,1980-07-08 00:00:00,2001.0,65.10816361111111,-45.68658694444444,2518.0,0.22,-10.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5467,1980-07-08 00:00:00,2001.0,65.10816361111111,-45.68658694444444,2518.0,0.31,-10.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5468,1980-07-08 00:00:00,2001.0,65.10816361111111,-45.68658694444444,2518.0,0.45,-11.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5469,1980-07-08 00:00:00,2001.0,65.10816361111111,-45.68658694444444,2518.0,0.56,-11.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5470,1980-07-08 00:00:00,2001.0,65.10816361111111,-45.68658694444444,2518.0,0.66,-11.5,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5471,1980-07-08 00:00:00,2001.0,65.10816361111111,-45.68658694444444,2518.0,0.76,-12.3,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5472,1980-07-08 00:00:00,2001.0,65.10816361111111,-45.68658694444444,2518.0,0.88,-12.3,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5473,1980-07-08 00:00:00,2001.0,65.10816361111111,-45.68658694444444,2518.0,0.99,-13.5,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5474,1980-07-08 00:00:00,2001.0,65.10816361111111,-45.68658694444444,2518.0,1.1,-13.8,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5475,1980-07-08 00:00:00,2001.0,65.10816361111111,-45.68658694444444,2518.0,1.21,-14.2,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5476,1980-07-08 00:00:00,2001.0,65.10816361111111,-45.68658694444444,2518.0,1.33,-14.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5477,1980-07-08 00:00:00,2001.0,65.10816361111111,-45.68658694444444,2518.0,1.44,-14.5,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5478,1980-07-08 00:00:00,2001.0,65.10816361111111,-45.68658694444444,2518.0,1.56,-15.4,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5479,1980-07-08 00:00:00,2001.0,65.10816361111111,-45.68658694444444,2518.0,1.66,-16.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5480,1980-07-08 00:00:00,2002.0,65.06724166666666,-45.28704333333333,2586.0,0.1,-6.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5481,1980-07-08 00:00:00,2002.0,65.06724166666666,-45.28704333333333,2586.0,0.2,-7.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5482,1980-07-08 00:00:00,2002.0,65.06724166666666,-45.28704333333333,2586.0,0.4,-7.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5483,1980-07-08 00:00:00,2002.0,65.06724166666666,-45.28704333333333,2586.0,0.6,-8.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5484,1980-07-08 00:00:00,2002.0,65.06724166666666,-45.28704333333333,2586.0,0.8,-10.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5485,1980-07-08 00:00:00,2002.0,65.06724166666666,-45.28704333333333,2586.0,1.0,-11.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5486,1980-07-08 00:00:00,2002.0,65.06724166666666,-45.28704333333333,2586.0,1.2,-12.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5487,1980-07-08 00:00:00,2002.0,65.06724166666666,-45.28704333333333,2586.0,1.4,-12.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5488,1980-07-08 00:00:00,2002.0,65.06724166666666,-45.28704333333333,2586.0,2.0,-15.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5489,1980-07-08 00:00:00,2002.0,65.06724166666666,-45.28704333333333,2586.0,17.0,-20.17,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5490,1981-07-11 00:00:00,2006.0,65.29300194444444,-45.834159722222225,2472.0,0.1,-3.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5491,1981-07-11 00:00:00,2006.0,65.29300194444444,-45.834159722222225,2472.0,0.2,-4.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5492,1981-07-11 00:00:00,2006.0,65.29300194444444,-45.834159722222225,2472.0,0.4,-8.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5493,1981-07-11 00:00:00,2006.0,65.29300194444444,-45.834159722222225,2472.0,0.6,-9.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5494,1981-07-11 00:00:00,2006.0,65.29300194444444,-45.834159722222225,2472.0,0.8,-10.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5495,1981-07-11 00:00:00,2006.0,65.29300194444444,-45.834159722222225,2472.0,1.0,-12.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5496,1981-07-11 00:00:00,2006.0,65.29300194444444,-45.834159722222225,2472.0,1.2,-13.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5497,1981-07-11 00:00:00,2006.0,65.29300194444444,-45.834159722222225,2472.0,1.4,-14.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5498,1981-07-11 00:00:00,2006.0,65.29300194444444,-45.834159722222225,2472.0,1.6,-15.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5499,1981-07-11 00:00:00,2006.0,65.29300194444444,-45.834159722222225,2472.0,1.8,-16.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5500,1981-07-11 00:00:00,2006.0,65.29300194444444,-45.834159722222225,2472.0,2.0,-17.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5501,1981-07-01 00:00:00,2003.0,64.93288000000001,-45.596785000000004,2574.0,14.0,-19.93,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),only year available,0.1,192,0,thermistor
5502,1980-07-01 00:00:00,2005.0,65.14908444444445,-46.103409722222224,2401.0,16.5,-18.82,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),only year available,0.1,192,0,thermistor
5503,1981-07-01 00:00:00,2007.0,65.24686416666667,-45.408994166666666,2535.0,17.0,-19.87,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),only year available,0.1,192,0,thermistor
5504,1981-07-28 00:00:00,3001.0,64.8498013888889,-44.653237499999996,2708.0,0.0,-3.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5505,1981-07-28 00:00:00,3001.0,64.8498013888889,-44.653237499999996,2708.0,0.1,-5.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5506,1981-07-28 00:00:00,3001.0,64.8498013888889,-44.653237499999996,2708.0,0.2,-6.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5507,1981-07-28 00:00:00,3001.0,64.8498013888889,-44.653237499999996,2708.0,0.4,-6.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5508,1981-07-28 00:00:00,3001.0,64.8498013888889,-44.653237499999996,2708.0,0.6,-7.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5509,1981-07-28 00:00:00,3001.0,64.8498013888889,-44.653237499999996,2708.0,0.8,-8.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5510,1981-07-28 00:00:00,3001.0,64.8498013888889,-44.653237499999996,2708.0,1.0,-9.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5511,1981-07-28 00:00:00,3001.0,64.8498013888889,-44.653237499999996,2708.0,1.2,-10.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5512,1981-07-28 00:00:00,3001.0,64.8498013888889,-44.653237499999996,2708.0,1.4,-11.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5513,1981-07-28 00:00:00,3001.0,64.8498013888889,-44.653237499999996,2708.0,1.6,-12.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5514,1981-07-28 00:00:00,3001.0,64.8498013888889,-44.653237499999996,2708.0,1.8,-13.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5515,1981-07-28 00:00:00,3001.0,64.8498013888889,-44.653237499999996,2708.0,2.0,-14.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5516,1981-07-28 00:00:00,3001.0,64.8498013888889,-44.653237499999996,2708.0,9.0,-18.408,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5517,1980-07-25 00:00:00,3005.0,65.11868916666666,-44.197757777777774,2546.0,0.2,-8.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5518,1980-07-25 00:00:00,3005.0,65.11868916666666,-44.197757777777774,2546.0,0.4,-9.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5519,1980-07-25 00:00:00,3005.0,65.11868916666666,-44.197757777777774,2546.0,0.6,-10.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5520,1980-07-25 00:00:00,3005.0,65.11868916666666,-44.197757777777774,2546.0,0.8,-10.5,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5521,1980-07-25 00:00:00,3005.0,65.11868916666666,-44.197757777777774,2546.0,1.0,-12.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5522,1980-07-25 00:00:00,3005.0,65.11868916666666,-44.197757777777774,2546.0,1.2,-13.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5523,1980-07-25 00:00:00,3005.0,65.11868916666666,-44.197757777777774,2546.0,1.4,-14.5,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5524,1980-07-25 00:00:00,3005.0,65.11868916666666,-44.197757777777774,2546.0,1.6,-16.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
5525,1980-07-25 00:00:00,3005.0,65.11868916666666,-44.197757777777774,2546.0,1.8,-17.0,"van der Veen, C. J., Mosley-Thompson, E., Jezek, K. C., Whillans, I. M., and Bolzan, J. F.: Accumulation rates in South and Central Greenland, Polar Geography, 25, 79–162, https://doi.org/10.1080/10889370109377709, 2001.",van der Veen et al. (2001),,0.1,192,0,thermistor
