,latitude,longitude,elevation,date,depthOfTemperatureObservation,temperatureObserved
1963,63.14889,-44.81717,2922.0,1999-10-31 00:00:00,10.0,-21.42828656600358
1964,63.14889,-44.81717,2922.0,1999-11-30 00:00:00,10.0,-21.4196805239214
1965,63.14889,-44.81717,2922.0,1999-12-31 00:00:00,10.0,-21.337913602359443
1966,63.14889,-44.81717,2922.0,2000-01-31 00:00:00,10.0,-21.200301310392582
1967,63.14889,-44.81717,2922.0,2000-02-29 00:00:00,10.0,-21.082792284790045
1968,63.14889,-44.81717,2922.0,2000-03-31 00:00:00,10.0,-21.03762666148952
1969,63.14889,-44.81717,2922.0,2000-04-30 00:00:00,10.0,-21.003305084239653
1970,63.14889,-44.81717,2922.0,2000-05-31 00:00:00,10.0,-21.05137902281568
1971,63.14889,-44.81717,2922.0,2000-06-30 00:00:00,10.0,-21.151277261871744
1972,63.14889,-44.81717,2922.0,2000-07-31 00:00:00,10.0,-21.226460066807043
1973,63.14889,-44.81717,2922.0,2000-08-31 00:00:00,10.0,-21.3078817607675
1974,63.14889,-44.81717,2922.0,2000-09-30 00:00:00,10.0,-21.385183301715028
1975,63.14889,-44.81717,2922.0,2000-10-31 00:00:00,10.0,-21.42481714615964
1976,63.14889,-44.81717,2922.0,2000-11-30 00:00:00,10.0,-21.41652204107523
1977,63.14889,-44.81717,2922.0,2000-12-31 00:00:00,10.0,-21.30289787613393
1978,63.14889,-44.81717,2922.0,2001-01-31 00:00:00,10.0,-21.165521025613344
1979,63.14889,-44.81717,2922.0,2001-02-28 00:00:00,10.0,-21.02848429064609
1980,63.14889,-44.81717,2922.0,2001-03-31 00:00:00,10.0,-20.98848056580768
1981,63.14889,-44.81717,2922.0,2001-04-30 00:00:00,10.0,-21.016558186611054
1982,63.14889,-44.81717,2922.0,2001-05-31 00:00:00,10.0,-20.948115572294128
1983,63.14889,-44.81717,2922.0,2001-06-30 00:00:00,10.0,-20.953229538368465
1984,63.14889,-44.81717,2922.0,2003-05-31 00:00:00,10.0,-20.97575891353228
1985,63.14889,-44.81717,2922.0,2003-06-30 00:00:00,10.0,-20.80060390963571
1986,63.14889,-44.81717,2922.0,2003-07-31 00:00:00,10.0,-20.88473763216801
1987,63.14889,-44.81717,2922.0,2003-08-31 00:00:00,10.0,-20.963300901211785
1988,63.14889,-44.81717,2922.0,2003-09-30 00:00:00,10.0,-20.87483690052663
1989,63.14889,-44.81717,2922.0,2003-10-31 00:00:00,10.0,-20.898773703393683
1990,63.14889,-44.81717,2922.0,2003-11-30 00:00:00,10.0,-20.949991376768374
1991,63.14889,-44.81717,2922.0,2003-12-31 00:00:00,10.0,-20.72265229329479
1992,63.14889,-44.81717,2922.0,2004-01-31 00:00:00,10.0,-20.53356901877139
1993,63.14889,-44.81717,2922.0,2004-02-29 00:00:00,10.0,-20.422476607044945
1994,63.14889,-44.81717,2922.0,2004-03-31 00:00:00,10.0,-20.17862372435156
1995,63.14889,-44.81717,2922.0,2004-04-30 00:00:00,10.0,-20.507227007687256
1996,63.14889,-44.81717,2922.0,2004-05-31 00:00:00,10.0,-20.343437005553906
1997,63.14889,-44.81717,2922.0,2004-06-30 00:00:00,10.0,-20.34828555256523
1998,63.14889,-44.81717,2922.0,2004-07-31 00:00:00,10.0,-20.379746606511905
1999,63.14889,-44.81717,2922.0,2004-08-31 00:00:00,10.0,-20.5004316850592
2000,63.14889,-44.81717,2922.0,2004-09-30 00:00:00,10.0,-20.552173021811484
2001,63.14889,-44.81717,2922.0,2004-10-31 00:00:00,10.0,-20.50980237586835
2002,63.14889,-44.81717,2922.0,2004-11-30 00:00:00,10.0,-20.5036843685838
2003,63.14889,-44.81717,2922.0,2004-12-31 00:00:00,10.0,-20.40010461508677
2004,63.14889,-44.81717,2922.0,2005-01-31 00:00:00,10.0,-20.679517592419792
2005,63.14889,-44.81717,2922.0,2005-02-28 00:00:00,10.0,-20.159492408321
2006,63.14889,-44.81717,2922.0,2005-03-31 00:00:00,10.0,-20.070835582552963
2007,63.14889,-44.81717,2922.0,2005-04-30 00:00:00,10.0,-20.56080398195007
2008,63.14889,-44.81717,2922.0,2005-05-31 00:00:00,10.0,-20.457005719366265
2009,63.14889,-44.81717,2922.0,2008-05-31 00:00:00,10.0,-20.17263445008797
2010,63.14889,-44.81717,2922.0,2008-06-30 00:00:00,10.0,-20.8812509138354
2011,75.0,-29.99972,2631.0,1998-06-30 00:00:00,10.0,-30.14157336455399
2012,75.0,-29.99972,2631.0,1998-07-31 00:00:00,10.0,-30.23579406099101
2013,75.0,-29.99972,2631.0,1998-08-31 00:00:00,10.0,-30.21897156398144
2014,75.0,-29.99972,2631.0,1998-09-30 00:00:00,10.0,-30.20079935756658
2015,75.0,-29.99972,2631.0,1998-10-31 00:00:00,10.0,-30.039658762022512
2016,75.0,-29.99972,2631.0,1998-11-30 00:00:00,10.0,-29.797898178244395
2017,75.0,-29.99972,2631.0,1998-12-31 00:00:00,10.0,-29.59082708078261
2018,75.0,-29.99972,2631.0,1999-01-31 00:00:00,10.0,-29.412413231528028
2019,75.0,-29.99972,2631.0,1999-02-28 00:00:00,10.0,-29.28819768871904
2020,75.0,-29.99972,2631.0,1999-03-31 00:00:00,10.0,-29.26351044393853
2021,75.0,-29.99972,2631.0,1999-04-30 00:00:00,10.0,-29.283795876985444
2022,75.0,-29.99972,2631.0,1999-05-31 00:00:00,10.0,-29.409975039052057
2023,75.0,-29.99972,2631.0,1999-06-30 00:00:00,10.0,-29.52993873939925
2024,75.0,-29.99972,2631.0,1999-07-31 00:00:00,10.0,-29.68563167245965
2025,75.0,-29.99972,2631.0,1999-08-31 00:00:00,10.0,-29.77445780897764
2026,75.0,-29.99972,2631.0,1999-09-30 00:00:00,10.0,-29.781038714354903
2027,75.0,-29.99972,2631.0,1999-10-31 00:00:00,10.0,-29.69752657516712
2028,75.0,-29.99972,2631.0,1999-11-30 00:00:00,10.0,-29.50739253522936
2029,75.0,-29.99972,2631.0,1999-12-31 00:00:00,10.0,-29.313449113814624
2030,75.0,-29.99972,2631.0,2000-01-31 00:00:00,10.0,-29.15729943106912
2031,75.0,-29.99972,2631.0,2000-02-29 00:00:00,10.0,-29.13769487412211
2032,75.0,-29.99972,2631.0,2000-03-31 00:00:00,10.0,-29.227586224124785
2033,75.0,-29.99972,2631.0,2000-04-30 00:00:00,10.0,-29.388036134955858
2034,75.0,-29.99972,2631.0,2000-05-31 00:00:00,10.0,-29.527291670483248
2035,75.0,-29.99972,2631.0,2000-06-30 00:00:00,10.0,-29.729319408688475
2036,75.0,-29.99972,2631.0,2000-07-31 00:00:00,10.0,-29.889269830842423
2037,75.0,-29.99972,2631.0,2000-08-31 00:00:00,10.0,-30.011713958649903
2038,75.0,-29.99972,2631.0,2000-09-30 00:00:00,10.0,-30.02796271703352
2039,75.0,-29.99972,2631.0,2000-10-31 00:00:00,10.0,-29.91253075546242
2040,75.0,-29.99972,2631.0,2000-11-30 00:00:00,10.0,-29.808689754940545
2041,75.0,-29.99972,2631.0,2000-12-31 00:00:00,10.0,-29.63307008451209
2042,75.0,-29.99972,2631.0,2001-01-31 00:00:00,10.0,-29.44216358977851
2043,75.0,-29.99972,2631.0,2001-02-28 00:00:00,10.0,-29.42608382525449
2044,75.0,-29.99972,2631.0,2001-03-31 00:00:00,10.0,-29.518741177681296
2045,75.0,-29.99972,2631.0,2001-04-30 00:00:00,10.0,-29.674024922320385
2046,75.0,-29.99972,2631.0,2001-05-31 00:00:00,10.0,-29.79763278100544
2047,75.0,-29.99972,2631.0,2001-06-30 00:00:00,10.0,-30.005352214540224
2048,75.0,-29.99972,2631.0,2001-07-31 00:00:00,10.0,-30.27959959934216
2049,75.0,-29.99972,2631.0,2001-08-31 00:00:00,10.0,-30.37812123562336
2050,75.0,-29.99972,2631.0,2001-09-30 00:00:00,10.0,-30.481388742458314
2051,75.0,-29.99972,2631.0,2001-10-31 00:00:00,10.0,-30.59413184146614
2052,75.0,-29.99972,2631.0,2001-11-30 00:00:00,10.0,-30.81955235524147
2053,75.0,-29.99972,2631.0,2001-12-31 00:00:00,10.0,-30.26030293585948
2054,75.0,-29.99972,2631.0,2002-01-31 00:00:00,10.0,-30.31011464147132
2055,75.0,-29.99972,2631.0,2002-02-28 00:00:00,10.0,-30.31746577207265
2056,75.0,-29.99972,2631.0,2002-03-31 00:00:00,10.0,-30.42795496576297
2057,75.0,-29.99972,2631.0,2002-04-30 00:00:00,10.0,-30.12893337587256
2058,75.0,-29.99972,2631.0,2002-05-31 00:00:00,10.0,-30.13816764738281
2059,75.0,-29.99972,2631.0,2002-06-30 00:00:00,10.0,-29.94759234880741
2060,75.0,-29.99972,2631.0,2002-07-31 00:00:00,10.0,-30.035756466639043
2061,75.0,-29.99972,2631.0,2002-08-31 00:00:00,10.0,-30.2115804634596
2062,75.0,-29.99972,2631.0,2002-09-30 00:00:00,10.0,-30.51198234688382
2063,75.0,-29.99972,2631.0,2002-10-31 00:00:00,10.0,-30.244395854988305
2064,75.0,-29.99972,2631.0,2002-11-30 00:00:00,10.0,-30.260687703159952
2065,75.0,-29.99972,2631.0,2002-12-31 00:00:00,10.0,-29.850196764732026
2066,75.0,-29.99972,2631.0,2003-01-31 00:00:00,10.0,-29.73747905715885
2067,75.0,-29.99972,2631.0,2003-02-28 00:00:00,10.0,-29.897378214223515
2068,75.0,-29.99972,2631.0,2003-03-31 00:00:00,10.0,-29.61634013601042
2069,75.0,-29.99972,2631.0,2003-04-30 00:00:00,10.0,-29.81725411789114
2070,75.0,-29.99972,2631.0,2003-05-31 00:00:00,10.0,-29.5993279195846
2071,75.0,-29.99972,2631.0,2003-06-30 00:00:00,10.0,-29.433759246690624
2072,75.0,-29.99972,2631.0,2003-07-31 00:00:00,10.0,-29.400551956085742
2073,75.0,-29.99972,2631.0,2003-08-31 00:00:00,10.0,-29.53346694063384
2074,75.0,-29.99972,2631.0,2003-09-30 00:00:00,10.0,-29.565106249389387
2075,75.0,-29.99972,2631.0,2003-10-31 00:00:00,10.0,-29.787064946934635
2076,75.0,-29.99972,2631.0,2003-11-30 00:00:00,10.0,-29.95080854962203
2077,75.0,-29.99972,2631.0,2003-12-31 00:00:00,10.0,-29.590070891769344
2078,75.0,-29.99972,2631.0,2004-01-31 00:00:00,10.0,-29.560671383350627
2079,75.0,-29.99972,2631.0,2004-02-29 00:00:00,10.0,-29.749971073120623
2080,75.0,-29.99972,2631.0,2004-03-31 00:00:00,10.0,-29.41200679072848
2081,75.0,-29.99972,2631.0,2004-04-30 00:00:00,10.0,-29.59661872383957
2082,75.0,-29.99972,2631.0,2004-05-31 00:00:00,10.0,-29.45007725630139
2083,75.0,-29.99972,2631.0,2004-06-30 00:00:00,10.0,-29.3902003580938
2084,75.0,-29.99972,2631.0,2004-07-31 00:00:00,10.0,-29.50112022676603
2085,75.0,-29.99972,2631.0,2004-08-31 00:00:00,10.0,-29.5621310830476
2086,75.0,-29.99972,2631.0,2004-09-30 00:00:00,10.0,-29.654352763047143
2087,75.0,-29.99972,2631.0,2004-10-31 00:00:00,10.0,-29.727567733370904
2088,75.0,-29.99972,2631.0,2004-11-30 00:00:00,10.0,-29.771257959011887
2089,75.0,-29.99972,2631.0,2004-12-31 00:00:00,10.0,-29.593817683794963
2090,75.0,-29.99972,2631.0,2005-01-31 00:00:00,10.0,-29.34120773719255
2091,75.0,-29.99972,2631.0,2005-02-28 00:00:00,10.0,-29.18040479723281
2092,75.0,-29.99972,2631.0,2005-03-31 00:00:00,10.0,-28.984381833679045
2093,75.0,-29.99972,2631.0,2005-04-30 00:00:00,10.0,-29.403529022519475
2094,75.0,-29.99972,2631.0,2005-05-31 00:00:00,10.0,-29.369265680877323
2095,75.0,-29.99972,2631.0,2005-06-30 00:00:00,10.0,-29.22289230017668
2096,75.0,-29.99972,2631.0,2005-07-31 00:00:00,10.0,-29.17698101161362
2097,75.0,-29.99972,2631.0,2005-08-31 00:00:00,10.0,-29.245734966002487
2098,75.0,-29.99972,2631.0,2005-09-30 00:00:00,10.0,-29.49933240656774
2099,75.0,-29.99972,2631.0,2005-10-31 00:00:00,10.0,-29.759307136879105
2100,75.0,-29.99972,2631.0,2005-11-30 00:00:00,10.0,-29.68058625387248
2101,75.0,-29.99972,2631.0,2005-12-31 00:00:00,10.0,-29.234121062853585
2102,75.0,-29.99972,2631.0,2006-01-31 00:00:00,10.0,-29.1590306929806
2103,75.0,-29.99972,2631.0,2006-02-28 00:00:00,10.0,-29.22099707329274
2104,75.0,-29.99972,2631.0,2006-03-31 00:00:00,10.0,-29.18932106952385
2105,75.0,-29.99972,2631.0,2006-04-30 00:00:00,10.0,-29.56818589537907
2106,75.0,-29.99972,2631.0,2006-05-31 00:00:00,10.0,-29.21274803051985
2107,75.0,-29.99972,2631.0,2006-06-30 00:00:00,10.0,-29.278675371285946
2108,75.0,-29.99972,2631.0,2006-07-31 00:00:00,10.0,-29.349555008294875
2109,75.0,-29.99972,2631.0,2006-08-31 00:00:00,10.0,-29.3481840448798
2110,75.0,-29.99972,2631.0,2006-09-30 00:00:00,10.0,-29.60437657237355
2111,75.0,-29.99972,2631.0,2006-10-31 00:00:00,10.0,-29.571908713498964
2112,75.0,-29.99972,2631.0,2006-11-30 00:00:00,10.0,-29.690550252008546
2113,75.0,-29.99972,2631.0,2006-12-31 00:00:00,10.0,-29.58084256702349
2114,75.0,-29.99972,2631.0,2007-01-31 00:00:00,10.0,-29.45952985044784
2115,75.0,-29.99972,2631.0,2007-02-28 00:00:00,10.0,-29.22181654287128
2116,75.0,-29.99972,2631.0,2007-03-31 00:00:00,10.0,-29.628154568944616
2117,75.0,-29.99972,2631.0,2007-04-30 00:00:00,10.0,-29.6471210510888
2118,75.0,-29.99972,2631.0,2007-05-31 00:00:00,10.0,-29.36984414461049
2119,75.0,-29.99972,2631.0,2007-06-30 00:00:00,10.0,-29.434751016033324
2120,75.0,-29.99972,2631.0,2007-07-31 00:00:00,10.0,-29.51689183635485
2121,75.0,-29.99972,2631.0,2007-08-31 00:00:00,10.0,-29.608231906753403
2122,75.0,-29.99972,2631.0,2007-09-30 00:00:00,10.0,-29.706787467230104
2123,75.0,-29.99972,2631.0,2007-10-31 00:00:00,10.0,-29.9042872357749
2124,75.0,-29.99972,2631.0,2007-11-30 00:00:00,10.0,-29.810759303936653
2125,75.0,-29.99972,2631.0,2007-12-31 00:00:00,10.0,-29.691906841453548
2126,75.0,-29.99972,2631.0,2008-01-31 00:00:00,10.0,-29.55449026489353
2127,75.0,-29.99972,2631.0,2008-02-29 00:00:00,10.0,-29.568656526674708
2128,75.0,-29.99972,2631.0,2008-03-31 00:00:00,10.0,-29.74546162269218
2129,75.0,-29.99972,2631.0,2008-04-30 00:00:00,10.0,-29.78904193329528
2130,75.0,-29.99972,2631.0,2008-05-31 00:00:00,10.0,-29.780946626193785
2131,75.0,-29.99972,2631.0,2009-10-31 00:00:00,10.0,-28.58724145301121
2132,75.0,-29.99972,2631.0,2009-11-30 00:00:00,10.0,-29.09770238863637
2133,75.0,-29.99972,2631.0,2009-12-31 00:00:00,10.0,-28.66960236951689
2134,75.0,-29.99972,2631.0,2010-01-31 00:00:00,10.0,-28.76469642728452
2135,75.0,-29.99972,2631.0,2010-02-28 00:00:00,10.0,-29.002081429345
2136,75.0,-29.99972,2631.0,2010-03-31 00:00:00,10.0,-29.11717153738217
2137,75.0,-29.99972,2631.0,2010-04-30 00:00:00,10.0,-29.743019941349583
2138,75.0,-29.99972,2631.0,2010-05-31 00:00:00,10.0,-29.40680214943658
2139,75.0,-29.99972,2631.0,2010-06-30 00:00:00,10.0,-29.528454459853386
2140,75.0,-29.99972,2631.0,2010-07-31 00:00:00,10.0,-29.553328947109406
2141,75.0,-29.99972,2631.0,2010-08-31 00:00:00,10.0,-29.38267111331348
2142,75.0,-29.99972,2631.0,2010-09-30 00:00:00,10.0,-29.487094549978
2143,75.0,-29.99972,2631.0,2010-10-31 00:00:00,10.0,-29.2258366261309
2144,75.0,-29.99972,2631.0,2010-11-30 00:00:00,10.0,-29.21588320934576
2145,75.0,-29.99972,2631.0,2010-12-31 00:00:00,10.0,-29.10814624958165
2146,75.0,-29.99972,2631.0,2011-01-31 00:00:00,10.0,-29.106224623643403
2147,75.0,-29.99972,2631.0,2011-02-28 00:00:00,10.0,-29.0613208640871
2148,75.0,-29.99972,2631.0,2011-03-31 00:00:00,10.0,-29.72698472751433
2149,75.0,-29.99972,2631.0,2011-04-30 00:00:00,10.0,-29.86907266969412
2150,75.0,-29.99972,2631.0,2011-05-31 00:00:00,10.0,-29.974326225693588
2151,75.0,-29.99972,2631.0,2011-06-30 00:00:00,10.0,-28.98403582208556
2152,75.0,-29.99972,2631.0,2011-07-31 00:00:00,10.0,-29.01621858916588
2153,75.0,-29.99972,2631.0,2011-08-31 00:00:00,10.0,-29.068990919030107
2154,75.0,-29.99972,2631.0,2011-09-30 00:00:00,10.0,-29.164311725538468
2155,75.0,-29.99972,2631.0,2011-10-31 00:00:00,10.0,-29.24894715321857
2156,75.0,-29.99972,2631.0,2011-11-30 00:00:00,10.0,-29.28626609270107
2157,75.0,-29.99972,2631.0,2011-12-31 00:00:00,10.0,-29.295325040118342
2158,75.0,-29.99972,2631.0,2012-01-31 00:00:00,10.0,-29.151772059245108
2159,75.0,-29.99972,2631.0,2012-02-29 00:00:00,10.0,-29.099943889057343
2160,75.0,-29.99972,2631.0,2012-03-31 00:00:00,10.0,-29.05537977551829
2161,75.0,-29.99972,2631.0,2012-04-30 00:00:00,10.0,-28.954640983319425
2162,75.0,-29.99972,2631.0,2012-05-31 00:00:00,10.0,-28.948307484914466
2163,75.0,-29.99972,2631.0,2012-06-30 00:00:00,10.0,-28.88446260119037
2164,75.0,-29.99972,2631.0,2012-07-31 00:00:00,10.0,-28.92082875839885
2165,75.0,-29.99972,2631.0,2012-08-31 00:00:00,10.0,-28.979568862516373
2166,75.0,-29.99972,2631.0,2012-09-30 00:00:00,10.0,-29.10593191015464
2167,75.0,-29.99972,2631.0,2012-10-31 00:00:00,10.0,-29.21342883668041
2168,75.0,-29.99972,2631.0,2012-11-30 00:00:00,10.0,-29.257071744436576
2169,75.0,-29.99972,2631.0,2012-12-31 00:00:00,10.0,-29.16748353674528
2170,75.0,-29.99972,2631.0,2013-01-31 00:00:00,10.0,-29.19748745129393
2171,75.0,-29.99972,2631.0,2013-02-28 00:00:00,10.0,-29.1093277661866
2172,75.0,-29.99972,2631.0,2013-03-31 00:00:00,10.0,-29.06764629844829
2173,75.0,-29.99972,2631.0,2013-04-30 00:00:00,10.0,-29.01096319942144
2174,75.0,-29.99972,2631.0,2013-05-31 00:00:00,10.0,-28.996340774289504
2175,75.0,-29.99972,2631.0,2013-06-30 00:00:00,10.0,-28.96519951530471
2176,75.0,-29.99972,2631.0,2013-07-31 00:00:00,10.0,-28.99010243162264
2177,75.0,-29.99972,2631.0,2013-08-31 00:00:00,10.0,-29.08199135233061
2178,75.0,-29.99972,2631.0,2013-09-30 00:00:00,10.0,-29.188649297866817
2179,75.0,-29.99972,2631.0,2013-10-31 00:00:00,10.0,-29.363854670053204
2180,75.0,-29.99972,2631.0,2013-11-30 00:00:00,10.0,-29.458431602846733
2181,75.0,-29.99972,2631.0,2013-12-31 00:00:00,10.0,-29.37893837427273
2182,75.0,-29.99972,2631.0,2014-01-31 00:00:00,10.0,-29.27940003385037
2183,75.0,-29.99972,2631.0,2014-02-28 00:00:00,10.0,-29.1239475982936
2184,75.0,-29.99972,2631.0,2014-03-31 00:00:00,10.0,-29.11092957924762
2185,75.0,-29.99972,2631.0,2014-04-30 00:00:00,10.0,-29.01070226453592
2186,75.0,-29.99972,2631.0,2014-05-31 00:00:00,10.0,-28.95445344624803
2187,75.0,-29.99972,2631.0,2014-06-30 00:00:00,10.0,-28.952352108916774
2188,75.0,-29.99972,2631.0,2014-07-31 00:00:00,10.0,-28.97942153162662
2189,75.0,-29.99972,2631.0,2014-08-31 00:00:00,10.0,-29.07202094011028
2190,75.0,-29.99972,2631.0,2014-09-30 00:00:00,10.0,-29.200478463806835
2191,75.0,-29.99972,2631.0,2014-10-31 00:00:00,10.0,-29.308841822781496
2192,75.0,-29.99972,2631.0,2014-11-30 00:00:00,10.0,-29.363736365309013
2193,75.0,-29.99972,2631.0,2014-12-31 00:00:00,10.0,-29.21718878490721
2194,75.0,-29.99972,2631.0,2015-01-31 00:00:00,10.0,-29.22427708057452
2195,75.0,-29.99972,2631.0,2015-02-28 00:00:00,10.0,-29.15589942140173
2196,75.0,-29.99972,2631.0,2015-03-31 00:00:00,10.0,-29.109184336166525
2197,75.0,-29.99972,2631.0,2015-04-30 00:00:00,10.0,-29.009852710052588
2198,75.0,-29.99972,2631.0,2015-05-31 00:00:00,10.0,-28.94504595418409
2199,75.0,-29.99972,2631.0,2015-06-30 00:00:00,10.0,-28.870895681697807
2200,75.0,-29.99972,2631.0,2015-07-31 00:00:00,10.0,-28.87721965336433
2201,75.0,-29.99972,2631.0,2015-08-31 00:00:00,10.0,-28.99431218344044
2202,75.0,-29.99972,2631.0,2015-09-30 00:00:00,10.0,-29.146475884647494
2203,75.0,-29.99972,2631.0,2015-10-31 00:00:00,10.0,-29.21621081934392
2204,75.0,-29.99972,2631.0,2015-11-30 00:00:00,10.0,-29.29723093456148
2205,75.0,-29.99972,2631.0,2015-12-31 00:00:00,10.0,-29.254145394865827
2206,75.0,-29.99972,2631.0,2016-01-31 00:00:00,10.0,-29.108168755909027
2207,75.0,-29.99972,2631.0,2016-02-29 00:00:00,10.0,-29.07583180421289
2208,75.0,-29.99972,2631.0,2016-03-31 00:00:00,10.0,-28.97301322030248
2209,75.0,-29.99972,2631.0,2016-04-30 00:00:00,10.0,-28.95152860459092
2210,75.0,-29.99972,2631.0,2016-05-31 00:00:00,10.0,-28.79471774195094
2211,75.0,-29.99972,2631.0,2016-06-30 00:00:00,10.0,-28.809857695799103
2212,75.0,-29.99972,2631.0,2016-07-31 00:00:00,10.0,-28.81635958274012
2213,75.0,-29.99972,2631.0,2016-08-31 00:00:00,10.0,-28.912812408878587
2214,75.0,-29.99972,2631.0,2016-09-30 00:00:00,10.0,-29.01314785821586
2215,75.0,-29.99972,2631.0,2016-10-31 00:00:00,10.0,-29.086990065205185
2216,75.0,-29.99972,2631.0,2016-11-30 00:00:00,10.0,-29.03937748337772
2217,75.0,-29.99972,2631.0,2016-12-31 00:00:00,10.0,-29.106374018058737
2218,75.0,-29.99972,2631.0,2017-01-31 00:00:00,10.0,-28.997765491532007
2219,75.0,-29.99972,2631.0,2017-02-28 00:00:00,10.0,-28.88508814300097
2220,75.0,-29.99972,2631.0,2017-03-31 00:00:00,10.0,-28.816851324737662
2221,75.0,-29.99972,2631.0,2017-04-30 00:00:00,10.0,-28.814876181187014
2222,75.0,-29.99972,2631.0,2017-05-31 00:00:00,10.0,-28.583624309191705
2223,75.0,-29.99972,2631.0,2017-06-30 00:00:00,10.0,-28.56412912357762
2224,75.0,-29.99972,2631.0,2017-07-31 00:00:00,10.0,-28.61949293542234
2225,75.0,-29.99972,2631.0,2017-08-31 00:00:00,10.0,-28.680724477963643
2226,75.0,-29.99972,2631.0,2017-09-30 00:00:00,10.0,-28.817008323789373
2227,75.0,-29.99972,2631.0,2017-10-31 00:00:00,10.0,-28.86428585604214
2228,75.0,-29.99972,2631.0,2017-11-30 00:00:00,10.0,-28.951947114027
2229,66.4797,-42.5002,2425.0,1998-06-30 00:00:00,10.0,-19.458997378782893
2230,66.4797,-42.5002,2425.0,1998-07-31 00:00:00,10.0,-19.4570279287217
2231,66.4797,-42.5002,2425.0,1998-08-31 00:00:00,10.0,-19.48973621587986
2232,66.4797,-42.5002,2425.0,1998-09-30 00:00:00,10.0,-19.57439041991346
2233,66.4797,-42.5002,2425.0,1999-04-30 00:00:00,10.0,-19.192060972717915
2234,66.4797,-42.5002,2425.0,1999-05-31 00:00:00,10.0,-19.109806821558813
2235,66.4797,-42.5002,2425.0,1999-06-30 00:00:00,10.0,-19.20389341787169
2236,66.4797,-42.5002,2425.0,1999-07-31 00:00:00,10.0,-19.26016304071731
2237,66.4797,-42.5002,2425.0,1999-08-31 00:00:00,10.0,-19.329979275871374
2238,66.4797,-42.5002,2425.0,1999-09-30 00:00:00,10.0,-19.488230625980773
2239,66.4797,-42.5002,2425.0,1999-10-31 00:00:00,10.0,-19.525822127684915
2240,66.4797,-42.5002,2425.0,1999-11-30 00:00:00,10.0,-19.51045453525541
2241,66.4797,-42.5002,2425.0,1999-12-31 00:00:00,10.0,-19.352708007354853
2242,66.4797,-42.5002,2425.0,2000-01-31 00:00:00,10.0,-19.136088849336385
2243,66.4797,-42.5002,2425.0,2000-02-29 00:00:00,10.0,-19.07462711374511
2244,66.4797,-42.5002,2425.0,2000-03-31 00:00:00,10.0,-19.09650105074456
2245,66.4797,-42.5002,2425.0,2000-04-30 00:00:00,10.0,-19.05811020704209
2246,66.4797,-42.5002,2425.0,2000-05-31 00:00:00,10.0,-19.10237702626681
2247,66.4797,-42.5002,2425.0,2000-06-30 00:00:00,10.0,-19.4040738997728
2248,66.4797,-42.5002,2425.0,2000-07-31 00:00:00,10.0,-19.3973987036882
2249,66.4797,-42.5002,2425.0,2000-08-31 00:00:00,10.0,-19.44776407051729
2250,66.4797,-42.5002,2425.0,2000-09-30 00:00:00,10.0,-19.58015625593092
2251,66.4797,-42.5002,2425.0,2000-10-31 00:00:00,10.0,-19.658955796108728
2252,66.4797,-42.5002,2425.0,2000-11-30 00:00:00,10.0,-19.930317269489706
2253,66.4797,-42.5002,2425.0,2000-12-31 00:00:00,10.0,-19.780335260209952
2254,66.4797,-42.5002,2425.0,2001-01-31 00:00:00,10.0,-19.80030220265359
2255,66.4797,-42.5002,2425.0,2001-02-28 00:00:00,10.0,-19.12556488626084
2256,66.4797,-42.5002,2425.0,2001-03-31 00:00:00,10.0,-19.46928440485065
2257,66.4797,-42.5002,2425.0,2001-04-30 00:00:00,10.0,-19.75843904015958
2258,66.4797,-42.5002,2425.0,2001-05-31 00:00:00,10.0,-19.21460822237768
2259,66.4797,-42.5002,2425.0,2001-06-30 00:00:00,10.0,-19.26945739287964
2260,66.4797,-42.5002,2425.0,2001-07-31 00:00:00,10.0,-19.291954616216188
2261,66.4797,-42.5002,2425.0,2001-08-31 00:00:00,10.0,-19.46403500636164
2262,66.4797,-42.5002,2425.0,2001-09-30 00:00:00,10.0,-19.53191814939352
2263,66.4797,-42.5002,2425.0,2001-10-31 00:00:00,10.0,-19.55319147847485
2264,66.4797,-42.5002,2425.0,2001-11-30 00:00:00,10.0,-19.78043289690892
2265,66.4797,-42.5002,2425.0,2001-12-31 00:00:00,10.0,-20.012782898832192
2266,66.4797,-42.5002,2425.0,2002-01-31 00:00:00,10.0,-19.22691078343445
2267,66.4797,-42.5002,2425.0,2002-02-28 00:00:00,10.0,-19.741004052100767
2268,66.4797,-42.5002,2425.0,2002-03-31 00:00:00,10.0,-19.596723630313328
2269,66.4797,-42.5002,2425.0,2002-04-30 00:00:00,10.0,-19.317942695317733
2270,66.4797,-42.5002,2425.0,2002-05-31 00:00:00,10.0,-19.335142294873425
2271,66.4797,-42.5002,2425.0,2002-06-30 00:00:00,10.0,-19.090083337914496
2272,66.4797,-42.5002,2425.0,2002-07-31 00:00:00,10.0,-19.172993852714136
2273,66.4797,-42.5002,2425.0,2002-08-31 00:00:00,10.0,-19.378637746320248
2274,66.4797,-42.5002,2425.0,2002-09-30 00:00:00,10.0,-19.53021085312432
2275,66.4797,-42.5002,2425.0,2002-10-31 00:00:00,10.0,-19.42699253381771
2276,66.4797,-42.5002,2425.0,2002-11-30 00:00:00,10.0,-19.69829814309664
2277,66.4797,-42.5002,2425.0,2002-12-31 00:00:00,10.0,-19.13199764656365
