500, 50, -0.26, 1.41, -0.03, 1.77
500, 50, -0.18, 1.36, 0.00, 1.71
500, 50, -0.13, 1.33, 0.05, 1.78
500, 50, -0.36, 1.42, -0.04, 1.67
500, 50, -0.45, 1.53, 0.03, 1.70
500, 50, 0.00, 1.34, 0.09, 1.81
500, 50, -0.19, 1.44, 0.01, 1.81
500, 50, -0.55, 1.42, -0.06, 1.55
1000, 50, -0.14, 1.26, 0.15, 1.97
1000, 50, -0.01, 1.40, 0.12, 1.97
1000, 50, -0.04, 1.40, 0.11, 2.14
1000, 50, -0.04, 1.39, 0.12, 2.00
1000, 50, -0.35, 1.33, 0.08, 1.93
1000, 50, -0.03, 1.39, 0.17, 1.99
1000, 50, -0.23, 1.48, 0.08, 1.92
1000, 50, -0.22, 1.51, 0.06, 1.97
1000, 50, 0.06, 1.51, 0.06, 2.02
1000, 50, -0.21, 1.42, 0.11, 1.98
2000, 50, -0.34, 1.47, 0.19, 2.26
2000, 50, -0.32, 1.37, 0.11, 2.10
2000, 50, -0.08, 1.45, 0.24, 2.18
2000, 50, 0.25, 1.47, 0.29, 2.49
2000, 50, -0.16, 1.44, 0.22, 2.24
2000, 50, -0.31, 1.51, 0.22, 2.28
2000, 50, 0.01, 1.62, 0.26, 2.44
2000, 50, -0.13, 1.37, 0.35, 2.45
2000, 50, -0.20, 1.51, 0.24, 2.44
2000, 50, 0.08, 1.67, 0.31, 2.54
3000, 50, -0.08, 1.35, 0.45, 2.49
3000, 50, 0.28, 1.71, 0.30, 2.38
3000, 50, 0.27, 1.53, 0.29, 2.26
3000, 50, -0.11, 1.34, 0.25, 2.36
3000, 50, -0.12, 1.66, 0.33, 2.63
3000, 50, -0.10, 1.40, 0.18, 2.35
3000, 50, -0.35, 1.33, 0.31, 2.48
3000, 50, 0.04, 1.57, 0.26, 2.50
3000, 50, 0.23, 1.42, 0.29, 2.31
3000, 50, 0.33, 1.48, 0.22, 2.28
4000, 50, -0.10, 1.74, -0.10, 2.59
4000, 50, -1.25, 2.13, 0.15, 3.53
4000, 50, -0.41, 2.20, 0.13, 3.18
4000, 50, 0.05, 1.88, 0.77, 2.99
4000, 50, -0.67, 1.89, -0.19, 3.09
4000, 50, -0.15, 1.37, -0.03, 2.52
4000, 50, 0.25, 1.61, 0.61, 2.61
4000, 50, 0.22, 1.91, 0.53, 2.87
4000, 50, 0.11, 1.84, 0.19, 2.84
4000, 50, 0.33, 1.96, 0.51, 3.00
5000, 50, -0.25, 1.93, 0.86, 3.21
5000, 50, -0.97, 1.91, 0.36, 3.17
5000, 50, -0.53, 1.40, 0.52, 2.97
5000, 50, -0.10, 1.63, 0.59, 2.86
5000, 50, -0.50, 1.78, 0.18, 2.92
5000, 50, 0.29, 1.82, 0.34, 2.67
5000, 50, -0.55, 1.88, 0.18, 2.75
5000, 50, -0.52, 1.85, 0.06, 2.98
5000, 50, -0.10, 1.95, 0.20, 2.41
5000, 50, 0.21, 1.48, 0.44, 2.67
100, 100, -0.05, 1.05, 0.02, 0.94
100, 100, 0.04, 1.07, 0.12, 0.97
100, 100, 0.09, 1.08, 0.06, 0.93
100, 100, 0.19, 1.16, 0.03, 0.93
100, 100, -0.10, 1.08, 0.10, 1.03
100, 100, 0.05, 1.09, 0.11, 0.97
100, 100, -0.01, 1.08, 0.11, 0.99
100, 100, -0.16, 1.11, -0.15, 0.94
100, 100, -0.46, 1.07, -0.26, 0.97
100, 100, 0.15, 1.17, 0.15, 1.00
500, 100, -0.19, 1.34, 0.02, 1.54
500, 100, -0.31, 1.30, 0.00, 1.40
500, 100, -0.41, 1.40, -0.10, 1.39
500, 100, -0.33, 1.38, 0.05, 1.46
500, 100, -0.30, 1.37, 0.01, 1.50
500, 100, -0.09, 1.35, 0.04, 1.41
500, 100, -0.20, 1.26, -0.00, 1.44
500, 100, -0.17, 1.26, 0.03, 1.49
500, 100, -0.28, 1.30, 0.04, 1.46
500, 100, -0.11, 1.22, 0.03, 1.43
1000, 100, -0.30, 1.38, 0.02, 1.74
1000, 100, -0.25, 1.46, 0.04, 1.75
1000, 100, -0.17, 1.42, 0.02, 1.70
1000, 100, -0.37, 1.36, 0.02, 1.69
1000, 100, -0.31, 1.33, 0.03, 1.70
1000, 100, -0.15, 1.28, 0.04, 1.72
1000, 100, -0.26, 1.31, 0.02, 1.67
1000, 100, -0.30, 1.27, 0.03, 1.74
1000, 100, -0.36, 1.35, 0.04, 1.68
1000, 100, -0.26, 1.41, 0.01, 1.71
2000, 100, -0.25, 1.45, 0.11, 2.10
2000, 100, -0.09, 1.36, 0.10, 1.97
2000, 100, -0.11, 1.36, 0.10, 1.90
2000, 100, -0.02, 1.23, 0.10, 2.04
2000, 100, -0.22, 1.33, 0.08, 1.92
2000, 100, -0.17, 1.27, 0.10, 1.96
2000, 100, -0.18, 1.53, 0.06, 1.87
2000, 100, -0.01, 1.60, 0.06, 1.97
2000, 100, -0.01, 1.29, 0.17, 1.99
2000, 100, -0.02, 1.49, 0.14, 2.01
3000, 100, -0.04, 1.36, 0.14, 1.98
3000, 100, -0.27, 1.42, 0.08, 1.90
3000, 100, -0.03, 1.51, 0.14, 2.06
3000, 100, -0.19, 1.37, 0.13, 2.03
3000, 100, -0.34, 1.43, 0.08, 2.00
3000, 100, -0.13, 1.32, 0.19, 1.99
3000, 100, -0.18, 1.33, 0.15, 2.10
3000, 100, 0.02, 1.32, 0.13, 1.98
3000, 100, 0.08, 1.23, 0.19, 2.02
3000, 100, -0.08, 1.28, 0.11, 1.91
4000, 100, 0.20, 1.41, 0.24, 2.31
4000, 100, -0.12, 1.52, 0.27, 2.48
4000, 100, -0.11, 1.39, 0.23, 2.24
4000, 100, 0.05, 1.29, 0.35, 2.38
