,date,site,latitude,longitude,elevation,depthOfTemperatureObservation,temperatureObserved,reference,reference_short,note,year,ERA_distance,ERA_lat,ERA_lon,ERA_i,ERA_j
1465,2015-12-31 00:00:00,UPE_U,72.8878,-53.5783,940.0,10.0,-7.697927406314361,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,2015,178.8653051851888,72.8593637429855,-53.62826453809118,305.0,395.0
1466,2016-01-31 00:00:00,UPE_U,72.8878,-53.5783,940.0,10.0,-7.663050535334899,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,2016,178.8653051851888,72.8593637429855,-53.62826453809118,305.0,395.0
1467,2016-02-29 00:00:00,UPE_U,72.8878,-53.5783,940.0,10.0,-7.746061153817964,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,2016,178.8653051851888,72.8593637429855,-53.62826453809118,305.0,395.0
1468,2016-03-31 00:00:00,UPE_U,72.8878,-53.5783,940.0,10.0,-7.931081522612381,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,2016,178.8653051851888,72.8593637429855,-53.62826453809118,305.0,395.0
1469,2016-04-30 00:00:00,UPE_U,72.8878,-53.5783,940.0,10.0,-8.20754143451063,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,2016,178.8653051851888,72.8593637429855,-53.62826453809118,305.0,395.0
1470,2016-05-31 00:00:00,UPE_U,72.8878,-53.5783,940.0,10.0,-8.442339979480945,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,2016,178.8653051851888,72.8593637429855,-53.62826453809118,305.0,395.0
1471,2016-06-30 00:00:00,UPE_U,72.8878,-53.5783,940.0,10.0,-8.610643454317179,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,2016,178.8653051851888,72.8593637429855,-53.62826453809118,305.0,395.0
1472,2016-07-31 00:00:00,UPE_U,72.8878,-53.5783,940.0,10.0,-8.614664539123476,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,2016,178.8653051851888,72.8593637429855,-53.62826453809118,305.0,395.0
1473,2016-08-31 00:00:00,UPE_U,72.8878,-53.5783,940.0,10.0,-8.672912570271164,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,2016,178.8653051851888,72.8593637429855,-53.62826453809118,305.0,395.0
1474,2017-03-31 00:00:00,UPE_U,72.8878,-53.5783,940.0,10.0,-7.617746570866116,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,2017,178.8653051851888,72.8593637429855,-53.62826453809118,305.0,395.0
1475,2017-04-30 00:00:00,UPE_U,72.8878,-53.5783,940.0,10.0,-7.977212069359725,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,2017,178.8653051851888,72.8593637429855,-53.62826453809118,305.0,395.0
1476,2017-05-31 00:00:00,UPE_U,72.8878,-53.5783,940.0,10.0,-8.551847144944343,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,2017,178.8653051851888,72.8593637429855,-53.62826453809118,305.0,395.0
1477,2017-06-30 00:00:00,UPE_U,72.8878,-53.57829999999999,940.0,10.0,-8.825843235003669,"Fausto, R.S. and van As, D., (2019). Programme for monitoring of the Greenland ice sheet (PROMICE): Automatic weather station data. Version: v03, Dataset published via Geological Survey of Denmark and Greenland. DOI: https://doi.org/10.22008/promice/data/aws",PROMICE,,2017,178.86530518518876,72.8593637429855,-53.62826453809118,305.0,395.0
1478,1999-05-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.631512283685154,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,1999,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1479,1999-06-30 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.691573220180704,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,1999,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1480,1999-07-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.782884778688604,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,1999,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1481,1999-08-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.84238048079588,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,1999,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1482,1999-09-30 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-18.005844004017995,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,1999,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1483,1999-10-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.932132801130393,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,1999,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1484,1999-11-30 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.76048007507236,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,1999,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1485,1999-12-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.450173887631635,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,1999,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1486,2000-01-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.06129518022174,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2000,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1487,2000-02-29 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-16.93997073519085,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2000,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1488,2000-03-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.01091324160057,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2000,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1489,2000-04-30 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-16.996754588174653,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2000,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1490,2000-05-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.083707225460582,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2000,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1491,2000-06-30 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.28048646396953,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2000,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1492,2000-07-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.438098757082894,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2000,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1493,2000-08-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.47064077564516,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2000,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1494,2000-09-30 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.580314478723956,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2000,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1495,2000-10-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.742611181339893,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2000,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1496,2000-11-30 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.946017533639626,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2000,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1497,2000-12-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.66545675025266,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2000,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1498,2001-01-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.487263366593005,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2001,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1499,2001-02-28 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-16.96407296498572,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2001,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1500,2001-03-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.25726762362666,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2001,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1501,2001-04-30 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.593576391567016,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2001,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1502,2001-05-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.08474429405812,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2001,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1503,2001-06-30 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.086623668077266,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2001,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1504,2001-07-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.118174657070416,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2001,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1505,2001-08-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.25745794591075,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2001,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1506,2001-09-30 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.40029040029319,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2001,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1507,2001-10-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.50916670806839,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2001,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1508,2001-11-30 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.711732663291063,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2001,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1509,2001-12-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-18.02195820230483,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2001,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1510,2002-01-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.314951350187012,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2002,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1511,2002-02-28 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.653266016891497,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2002,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1512,2002-03-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.191827086832827,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2002,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1513,2002-04-30 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.203856381781517,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2002,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1514,2002-05-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.208861277491266,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2002,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1515,2002-06-30 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.123639003525234,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2002,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1516,2002-07-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.236302825746726,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2002,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1517,2002-08-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.273777928813594,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2002,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1518,2002-09-30 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.45953276876896,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2002,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1519,2002-10-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.441156238912797,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2002,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1520,2002-11-30 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.423690560442527,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2002,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1521,2002-12-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.220685246992456,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2002,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1522,2003-01-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.016720005898144,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2003,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1523,2003-02-28 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.03456813673144,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2003,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1524,2003-03-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-16.900895385787983,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2003,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1525,2003-04-30 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.007507414610693,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2003,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1526,2003-05-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-16.864266265964137,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2003,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1527,2003-06-30 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-16.8107253313874,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2003,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1528,2003-07-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-16.919988396279386,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2003,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1529,2003-08-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-16.969808050246478,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2003,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1530,2003-09-30 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-16.850205038011648,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2003,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1531,2003-10-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.105241380259024,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2003,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1532,2003-11-30 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-17.120029221191345,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2003,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1533,2003-12-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-16.85828037532151,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2003,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1534,2004-01-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-16.737363967966246,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2004,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1535,2004-02-29 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-16.522279825873014,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2004,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1536,2004-03-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-16.40714575149413,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2004,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1537,2004-04-30 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-16.359031332628998,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2004,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1538,2004-05-31 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-16.37671207592424,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2004,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1539,2004-06-30 00:00:00,CP1,69.87975,-46.98667,2022.0,10.0,-16.380083653037833,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2004,165.27418024087024,69.86976620403468,-46.99680013724541,381.0,439.0
1540,2003-05-31 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.37934070626774,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2003,174.40067377155023,73.84064229558383,-49.458952894922625,285.0,426.0
1541,2003-06-30 00:00:00,NASA-U,73.84189,-49.49831,2369.0,10.0,-23.38711986500936,"Steffen, K., Box, J.E. and Abdalati, W., 1996. Greenland climate network: GC-Net. US Army Cold Regions Reattach and Engineering (CRREL), CRREL Special Report, pp.98-103.",GC-Net,,2003,174.40067377155023,73.84064229558383,-49.458952894922625,285.0,426.0
