time,CP1,T1,DYE-2,Camp Century,Crête,SwissCamp,Summit,KAN-U,SouthDome,NASA-SE,NASA-U,Saddle
1999-01-05 12:00:00,-16.506866,-2.9506836,-11.798096,-25.728546,-32.021194,-3.736267,-33.14612,-5.905792,-21.114838,-21.214233,-22.265823,-21.494095
1999-01-06 12:00:00,-16.506866,-2.9498596,-11.798096,-25.729462,-32.02144,-3.7360535,-33.14612,-5.905548,-21.110443,-21.214249,-22.265854,-21.494125
1999-01-07 12:00:00,-16.506866,-2.9385376,-11.799683,-25.729477,-32.0215,-3.7376404,-33.14612,-5.9061584,-21.089233,-21.20723,-22.265854,-21.487427
1999-01-08 12:00:00,-16.506866,-2.9250488,-11.800659,-25.728577,-32.0215,-3.7382202,-33.14612,-5.906555,-21.069077,-21.202103,-22.265854,-21.48059
1999-01-09 12:00:00,-16.506866,-2.9256897,-11.800659,-25.72847,-32.01935,-3.7375793,-33.14612,-5.906555,-21.047318,-21.200592,-22.265823,-21.478668
1999-01-10 12:00:00,-16.506866,-2.926056,-11.800659,-25.728546,-32.01956,-3.7375488,-33.14612,-5.906555,-21.027023,-21.192505,-22.265823,-21.47226
1999-01-11 12:00:00,-16.506866,-2.924469,-11.800659,-25.728577,-32.01718,-3.7381592,-33.14612,-5.906769,-21.007568,-21.191483,-22.265839,-21.471924
1999-01-12 12:00:00,-16.506866,-2.920105,-11.800964,-25.72844,-32.017242,-3.7384949,-33.14612,-5.9074097,-20.987885,-21.191284,-22.265854,-21.470413
1999-01-13 12:00:00,-16.506866,-2.9194946,-11.800964,-25.728226,-32.01599,-3.7385864,-33.14612,-5.9074097,-20.971954,-21.192474,-22.265854,-21.470657
1999-01-14 12:00:00,-16.506866,-2.9194946,-11.800964,-25.728226,-32.012604,-3.7385864,-33.14612,-5.9074097,-20.970413,-21.192688,-22.266022,-21.471634
1999-01-15 12:00:00,-16.506866,-2.9194946,-11.800964,-25.72847,-32.00972,-3.7385864,-33.14612,-5.9074097,-20.970413,-21.192932,-22.266724,-21.471664
1999-01-16 12:00:00,-16.506866,-2.9195251,-11.800995,-25.7285,-32.008774,-3.7385864,-33.14612,-5.9074097,-20.970413,-21.191345,-22.266754,-21.47174
1999-01-17 12:00:00,-16.506866,-2.9195557,-11.800995,-25.72853,-32.007553,-3.7385864,-33.14612,-5.9074097,-20.970123,-21.191528,-22.266754,-21.471954
1999-01-18 12:00:00,-16.506866,-2.9195557,-11.800995,-25.728546,-32.007797,-3.7385864,-33.14612,-5.9074097,-20.965912,-21.192505,-22.266754,-21.472046
1999-01-19 12:00:00,-16.506866,-2.9194946,-11.800995,-25.728577,-32.007904,-3.7385864,-33.14612,-5.90744,-20.962463,-21.192612,-22.266754,-21.472427
1999-01-20 12:00:00,-16.506866,-2.9194946,-11.800995,-25.729477,-32.006927,-3.7385864,-33.14612,-5.90744,-20.962463,-21.192932,-22.266754,-21.472443
1999-01-21 12:00:00,-16.506866,-2.9141235,-11.801819,-25.729462,-32.00557,-3.7391357,-33.14612,-5.9074707,-20.960709,-21.192993,-22.266754,-21.471039
1999-01-22 12:00:00,-16.506866,-2.8942566,-11.80191,-25.729477,-32.00557,-3.7397766,-33.14612,-5.9075623,-20.960022,-21.192856,-22.265854,-21.4702
1999-01-23 12:00:00,-16.506866,-2.8882446,-11.80191,-25.729507,-32.0054,-3.7399597,-33.14612,-5.9076843,-20.959747,-21.192505,-22.265747,-21.470032
1999-01-24 12:00:00,-16.506866,-2.8848572,-11.802216,-25.729553,-32.003616,-3.7399597,-33.14612,-5.907776,-20.95723,-21.20108,-22.265778,-21.467209
1999-01-25 12:00:00,-16.506866,-2.8796387,-11.802216,-25.729584,-32.003677,-3.7410583,-33.14612,-5.907715,-20.95523,-21.216583,-22.265778,-21.464905
1999-01-26 12:00:00,-16.506866,-2.874939,-11.802002,-25.729568,-32.00374,-3.74115,-33.14612,-5.9076843,-20.953491,-21.233475,-22.265778,-21.462982
1999-01-27 12:00:00,-16.506866,-2.873291,-11.802032,-25.729416,-32.003967,-3.7411804,-33.14612,-5.9076843,-20.950806,-21.253586,-22.265778,-21.462524
1999-01-28 12:00:00,-16.506866,-2.868744,-11.802307,-25.7285,-32.00406,-3.7414246,-33.14612,-5.907776,-20.950745,-21.272797,-22.265747,-21.46109
1999-01-29 12:00:00,-16.506866,-2.8683777,-11.802307,-25.728546,-31.99968,-3.7414246,-33.14612,-5.907776,-20.950363,-21.27179,-22.265747,-21.45671
1999-01-30 12:00:00,-16.506866,-2.8649597,-11.80368,-25.728546,-31.996246,-3.741455,-33.14612,-5.908142,-20.952103,-21.26387,-22.265503,-21.451431
1999-01-31 12:00:00,-16.506866,-2.8649597,-11.80368,-25.728577,-31.996857,-3.741455,-33.14612,-5.908142,-20.952179,-21.26268,-22.265533,-21.450775
1999-02-01 12:00:00,-16.506683,-2.8648987,-11.786346,-25.733093,-32.007797,-3.7410583,-33.155,-5.9031982,-20.951828,-21.247818,-22.271347,-21.425552
1999-02-02 12:00:00,-16.506683,-2.8648987,-11.774719,-25.740952,-32.034042,-3.7410583,-33.17256,-5.9027405,-20.951828,-21.222336,-22.282806,-21.377487
1999-02-03 12:00:00,-16.506683,-2.8648987,-11.774719,-25.748795,-32.051224,-3.7410583,-33.189865,-5.9027405,-20.951828,-21.198929,-22.293869,-21.337631
1999-02-04 12:00:00,-16.506683,-2.8636475,-11.774902,-25.756622,-32.067093,-3.7417908,-33.20735,-5.9027405,-20.951828,-21.176117,-22.305267,-21.31224
1999-02-05 12:00:00,-16.506683,-2.844757,-11.775879,-25.76442,-32.082916,-3.7440186,-33.224503,-5.9038086,-20.951828,-21.183609,-22.316193,-21.287216
1999-02-06 12:00:00,-16.506866,-2.832428,-11.777008,-25.76764,-32.09102,-3.745697,-33.234802,-5.9039,-20.967133,-21.193848,-22.316513,-21.273544
1999-02-07 12:00:00,-16.506866,-2.8105164,-11.778534,-25.767532,-32.08931,-3.7478943,-33.238617,-5.90506,-20.984192,-21.19217,-22.306656,-21.26944
1999-02-08 12:00:00,-16.506866,-2.7757874,-11.778778,-25.767212,-32.08896,-3.7519531,-33.24234,-5.905182,-20.998352,-21.191422,-22.296692,-21.269058
1999-02-09 12:00:00,-16.50708,-2.6549377,-11.779022,-25.765503,-32.086456,-3.7619934,-33.24504,-5.9054565,-21.013687,-21.191177,-22.283722,-21.269302
1999-02-10 12:00:00,-16.50708,-2.596344,-11.780762,-25.763702,-32.084213,-3.766571,-33.24814,-5.9060974,-21.02974,-21.189026,-22.270782,-21.268723
1999-02-11 12:00:00,-16.50708,-2.5739136,-11.783295,-25.763626,-32.066864,-3.7671814,-33.251526,-5.906189,-21.045166,-21.183243,-22.260529,-21.266693
1999-02-12 12:00:00,-16.50708,-2.566986,-11.784088,-25.763657,-32.040863,-3.7675476,-33.253403,-5.9064636,-21.062943,-21.1801,-22.255081,-21.265396
1999-02-13 12:00:00,-16.50708,-2.5656433,-11.78418,-25.763657,-32.02629,-3.7675476,-33.253296,-5.9065247,-21.080276,-21.18393,-22.255035,-21.261703
1999-02-14 12:00:00,-16.50708,-2.5658875,-11.78418,-25.763306,-32.012894,-3.7675781,-33.253296,-5.907135,-21.096497,-21.184097,-22.255035,-21.244293
1999-02-15 12:00:00,-16.50708,-2.561615,-11.785278,-25.763351,-31.997269,-3.7684326,-33.253296,-5.9076233,-21.11354,-21.184418,-22.255035,-21.225128
1999-02-16 12:00:00,-16.50708,-2.5597534,-11.786713,-25.763245,-31.983917,-3.7684326,-33.25328,-5.907837,-21.130402,-21.182968,-22.255035,-21.207504
1999-02-17 12:00:00,-16.50708,-2.5597534,-11.787994,-25.763245,-31.97052,-3.7684326,-33.253296,-5.9084473,-21.146393,-21.182632,-22.255035,-21.19049
1999-02-18 12:00:00,-16.50708,-2.5597534,-11.788055,-25.763245,-31.957886,-3.7684326,-33.253296,-5.9090576,-21.16304,-21.18277,-22.255035,-21.171722
1999-02-19 12:00:00,-16.50708,-2.5598145,-11.78833,-25.763245,-31.954575,-3.7685242,-33.253296,-5.9090576,-21.180511,-21.18274,-22.255035,-21.1698
1999-02-20 12:00:00,-16.50708,-2.560028,-11.78833,-25.763275,-31.952972,-3.7685242,-33.25305,-5.909149,-21.197739,-21.182846,-22.255081,-21.188599
1999-02-21 12:00:00,-16.50708,-2.560089,-11.78833,-25.763306,-31.952469,-3.7684326,-33.253036,-5.9091187,-21.21521,-21.182785,-22.255081,-21.206924
1999-02-22 12:00:00,-16.50708,-2.5601501,-11.78833,-25.763306,-31.952805,-3.7684631,-33.25305,-5.909149,-21.231155,-21.181595,-22.255112,-21.225647
1999-02-23 12:00:00,-16.50708,-2.5601807,-11.788818,-25.763306,-31.949387,-3.7684326,-33.25305,-5.909149,-21.244446,-21.177338,-22.255112,-21.242767
1999-02-24 12:00:00,-16.50708,-2.5601807,-11.78894,-25.763306,-31.945053,-3.7684326,-33.252945,-5.909149,-21.260284,-21.175522,-22.255112,-21.259995
1999-02-25 12:00:00,-16.50708,-2.5602417,-11.78894,-25.763382,-31.942825,-3.7684326,-33.252045,-5.909149,-21.277496,-21.175598,-22.255112,-21.278595
1999-02-26 12:00:00,-16.50708,-2.5602722,-11.789001,-25.763382,-31.940247,-3.7684326,-33.252014,-5.9091187,-21.294464,-21.176666,-22.255325,-21.297226
1999-02-27 12:00:00,-16.50708,-2.5602722,-11.789032,-25.763382,-31.934555,-3.7684326,-33.251663,-5.909149,-21.311539,-21.17511,-22.255356,-21.315033
1999-02-28 12:00:00,-16.50708,-2.5603943,-11.7890625,-25.763382,-31.932648,-3.7680054,-33.251587,-5.909363,-21.327911,-21.173126,-22.255356,-21.332962
1999-03-01 12:00:00,-16.50708,-2.5621948,-11.789246,-25.763626,-31.932938,-3.7675781,-33.251587,-5.9093323,-21.34468,-21.157135,-22.255356,-21.348785
1999-03-02 12:00:00,-16.50708,-2.5624695,-11.789032,-25.763626,-31.933273,-3.7675781,-33.251587,-5.909363,-21.361664,-21.136215,-22.255356,-21.36679
1999-03-03 12:00:00,-16.50708,-2.5627136,-11.789032,-25.763443,-31.933334,-3.7675476,-33.251587,-5.909363,-21.376587,-21.118149,-22.255386,-21.38504
1999-03-04 12:00:00,-16.50708,-2.5573425,-11.79071,-25.763306,-31.933655,-3.76828,-33.251587,-5.9100037,-21.377182,-21.100128,-22.255432,-21.39769
1999-03-05 12:00:00,-16.50708,-2.5109558,-11.792755,-25.763306,-31.931305,-3.771698,-33.251587,-5.9112854,-21.372925,-21.105865,-22.255432,-21.400696
1999-03-06 12:00:00,-16.50708,-2.4868774,-11.793243,-25.763306,-31.928879,-3.775055,-33.251526,-5.911682,-21.373001,-21.123138,-22.257156,-21.404282
1999-03-07 12:00:00,-16.50708,-2.466278,-11.793182,-25.761734,-31.925873,-3.7788086,-33.25113,-5.9117126,-21.373215,-21.138763,-22.258957,-21.40889
1999-03-08 12:00:00,-16.50708,-2.4605713,-11.793182,-25.757202,-31.924347,-3.7791748,-33.25026,-5.9117126,-21.37262,-21.157104,-22.259796,-21.412766
1999-03-09 12:00:00,-16.50708,-2.454773,-11.794098,-25.755539,-31.918625,-3.780365,-33.249847,-5.911743,-21.37268,-21.175003,-22.2594,-21.417145
1999-03-10 12:00:00,-16.50708,-2.4542847,-11.794189,-25.755356,-31.913422,-3.780487,-33.249527,-5.911804,-21.372726,-21.192688,-22.259445,-21.42099
1999-03-11 12:00:00,-16.50708,-2.4543457,-11.794189,-25.755356,-31.911499,-3.7804565,-33.24948,-5.911804,-21.37294,-21.197708,-22.259476,-21.425293
1999-03-12 12:00:00,-16.50708,-2.4545593,-11.794159,-25.755386,-31.911575,-3.7804565,-33.249496,-5.911804,-21.369171,-21.198303,-22.259445,-21.42978
1999-03-13 12:00:00,-16.50708,-2.4546814,-11.794159,-25.754135,-31.911713,-3.7804565,-33.249496,-5.911804,-21.368774,-21.199005,-22.259476,-21.43428
1999-03-14 12:00:00,-16.50708,-2.454712,-11.794159,-25.754028,-31.91182,-3.780243,-33.249496,-5.911804,-21.36882,-21.199387,-22.259476,-21.438843
1999-03-15 12:00:00,-16.50708,-2.454132,-11.7942505,-25.754074,-31.9113,-3.780243,-33.249664,-5.911865,-21.369095,-21.200348,-22.259476,-21.443024
1999-03-16 12:00:00,-16.50708,-2.4531555,-11.794495,-25.753738,-31.910065,-3.780426,-33.249725,-5.9121094,-21.369171,-21.200714,-22.259476,-21.447037
1999-03-17 12:00:00,-16.50708,-2.4533386,-11.794556,-25.753754,-31.91098,-3.7804565,-33.24971,-5.9121094,-21.370071,-21.200363,-22.259476,-21.448196
1999-03-18 12:00:00,-16.50708,-2.4542542,-11.794556,-25.753784,-31.911285,-3.780243,-33.24971,-5.9121094,-21.369904,-21.200699,-22.259476,-21.448227
1999-03-19 12:00:00,-16.50708,-2.4543457,-11.794556,-25.753784,-31.911575,-3.780243,-33.249496,-5.9121094,-21.36882,-21.200851,-22.259476,-21.448273
1999-03-20 12:00:00,-16.50708,-2.4545593,-11.794556,-25.753998,-31.911682,-3.780182,-33.249466,-5.9121094,-21.369095,-21.202072,-22.259537,-21.448273
1999-03-21 12:00:00,-16.50708,-2.4546509,-11.794617,-25.754013,-31.911743,-3.7801514,-33.24945,-5.9121094,-21.367935,-21.201904,-22.259506,-21.447403
1999-03-22 12:00:00,-16.50708,-2.4546814,-11.794617,-25.753784,-31.912064,-3.7801514,-33.249466,-5.9121094,-21.36641,-21.201324,-22.259476,-21.447296
1999-03-23 12:00:00,-16.507172,-2.453064,-11.794647,-25.753693,-31.913101,-3.7801514,-33.249466,-5.912964,-21.364944,-21.202103,-22.259262,-21.446976
1999-03-24 12:00:00,-16.507172,-2.4530945,-11.794922,-25.753693,-31.91307,-3.7792969,-33.249466,-5.912964,-21.365189,-21.202805,-22.25798,-21.44722
1999-03-25 12:00:00,-16.507172,-2.4533386,-11.794891,-25.753754,-31.911118,-3.7792969,-33.249466,-5.912964,-21.363647,-21.20227,-22.25734,-21.447144
1999-03-26 12:00:00,-16.507568,-2.4514465,-11.795776,-25.753769,-31.911285,-3.7798157,-33.249374,-5.9134827,-21.363007,-21.20279,-22.257126,-21.4469
1999-03-27 12:00:00,-16.50772,-2.4436035,-11.796112,-25.753784,-31.90889,-3.7805176,-33.249176,-5.9141235,-21.363068,-21.202911,-22.257202,-21.446945
1999-03-28 12:00:00,-16.507782,-2.4436646,-11.796722,-25.753784,-31.909195,-3.7807922,-33.249146,-5.914276,-21.36316,-21.204056,-22.257141,-21.446838
1999-03-29 12:00:00,-16.507965,-2.4405212,-11.797058,-25.753998,-31.909302,-3.7811584,-33.249146,-5.9150696,-21.363052,-21.203049,-22.25589,-21.446564
1999-03-30 12:00:00,-16.508972,-2.4332886,-11.798767,-25.753372,-31.909546,-3.7826843,-33.249054,-5.91568,-21.36258,-21.198502,-22.255432,-21.444504
1999-03-31 12:00:00,-16.509247,-2.4311218,-11.798828,-25.75093,-31.909866,-3.7827148,-33.2489,-5.9159546,-21.363068,-21.195328,-22.252808,-21.44461
1999-04-01 12:00:00,-16.50943,-2.4094238,-11.798767,-25.746246,-31.907532,-3.7872925,-33.248108,-5.915741,-21.363403,-21.195526,-22.246094,-21.444687
1999-04-02 12:00:00,-16.509796,-2.401825,-11.798553,-25.746185,-31.907425,-3.7890625,-33.247757,-5.9157104,-21.36438,-21.199692,-22.245392,-21.445084
1999-04-03 12:00:00,-16.509796,-2.4023132,-11.798523,-25.746185,-31.907776,-3.7890015,-33.24768,-5.9156494,-21.364532,-21.202103,-22.250015,-21.445099
1999-04-04 12:00:00,-16.509796,-2.403473,-11.798462,-25.746216,-31.907837,-3.7883606,-33.24768,-5.9156494,-21.364761,-21.202835,-22.254944,-21.44513
1999-04-05 12:00:00,-16.50998,-2.403778,-11.798462,-25.746216,-31.907257,-3.78833,-33.24768,-5.9156494,-21.364868,-21.202972,-22.258072,-21.44519
1999-04-06 12:00:00,-16.510681,-2.4039001,-11.798706,-25.746216,-31.904633,-3.78833,-33.24762,-5.915619,-21.363388,-21.201416,-22.264572,-21.444824
1999-04-07 12:00:00,-16.510956,-2.4042358,-11.800293,-25.74588,-31.900894,-3.7882996,-33.24759,-5.915741,-21.361008,-21.196838,-22.271088,-21.44345
1999-04-08 12:00:00,-16.511078,-2.4051514,-11.800659,-25.74588,-31.896576,-3.788269,-33.24733,-5.9159546,-21.36055,-21.192932,-22.277328,-21.443344
1999-04-09 12:00:00,-16.511017,-2.406128,-11.800751,-25.745941,-31.894348,-3.7880554,-33.24727,-5.9160156,-21.360825,-21.194046,-22.284103,-21.44307
1999-04-10 12:00:00,-16.511017,-2.4062195,-11.800751,-25.745941,-31.894592,-3.7880554,-33.24727,-5.9160156,-21.360931,-21.194992,-22.29274,-21.443314
1999-04-11 12:00:00,-16.511017,-2.4065552,-11.800751,-25.745956,-31.89563,-3.7879639,-33.24727,-5.9160156,-21.361038,-21.195328,-22.31285,-21.443314
1999-04-12 12:00:00,-16.511078,-2.4039307,-11.801025,-25.745636,-31.89595,-3.788269,-33.24727,-5.9160156,-21.361725,-21.194,-22.33487,-21.44307
1999-04-13 12:00:00,-16.511505,-2.403534,-11.801025,-25.744293,-31.89595,-3.7884521,-33.2473,-5.9162292,-21.361313,-21.178635,-22.355743,-21.44307
1999-04-14 12:00:00,-16.512604,-2.3927002,-11.802216,-25.743774,-31.894165,-3.7903137,-33.24626,-5.917206,-21.360794,-21.161194,-22.375793,-21.442993
1999-04-15 12:00:00,-16.512848,-2.3917847,-11.802216,-25.743774,-31.894272,-3.7905884,-33.24626,-5.9172363,-21.355255,-21.143295,-22.397339,-21.442993
1999-04-16 12:00:00,-16.512848,-2.3921814,-11.802307,-25.743774,-31.894608,-3.7905273,-33.246277,-5.9171753,-21.338593,-21.125885,-22.418503,-21.44307
1999-04-17 12:00:00,-16.512848,-2.3926697,-11.802307,-25.74385,-31.89563,-3.7902832,-33.24626,-5.917206,-21.33522,-21.12439,-22.440247,-21.443268
1999-04-18 12:00:00,-16.512848,-2.3934326,-11.802307,-25.74385,-31.894165,-3.7902832,-33.24626,-5.917206,-21.334503,-21.140747,-22.462387,-21.443283
1999-04-19 12:00:00,-16.512848,-2.3943176,-11.802338,-25.74385,-31.890717,-3.7902527,-33.24626,-5.9172363,-21.325943,-21.155914,-22.484406,-21.442581
1999-04-20 12:00:00,-16.512878,-2.3952026,-11.802307,-25.742462,-31.889664,-3.7894592,-33.246185,-5.917206,-21.303696,-21.171722,-22.506683,-21.442688
1999-04-21 12:00:00,-16.512848,-2.3964539,-11.802002,-25.74199,-31.886658,-3.7893372,-33.245926,-5.916931,-21.290375,-21.174911,-22.528503,-21.442535
1999-04-22 12:00:00,-16.512726,-2.3960571,-11.801971,-25.742035,-31.88646,-3.7892761,-33.245834,-5.9169006,-21.290512,-21.17189,-22.548843,-21.442612
1999-04-23 12:00:00,-16.511963,-2.3979187,-11.801941,-25.740494,-31.88681,-3.7890625,-33.245834,-5.9169006,-21.291,-21.169174,-22.567474,-21.442856
1999-04-24 12:00:00,-16.511963,-2.3986511,-11.80191,-25.73265,-31.887817,-3.7890015,-33.24588,-5.91687,-21.291946,-21.166214,-22.588654,-21.442902
1999-04-25 12:00:00,-16.511963,-2.3996582,-11.801514,-25.723862,-31.888245,-3.7883606,-33.24588,-5.916504,-21.292267,-21.165298,-22.610443,-21.442963
1999-04-26 12:00:00,-16.511993,-2.4002075,-11.801086,-25.715424,-31.888412,-3.78833,-33.24582,-5.916046,-21.28685,-21.16864,-22.632187,-21.442993
1999-04-27 12:00:00,-16.512848,-2.4028015,-11.800995,-25.702911,-31.88675,-3.78714,-33.245804,-5.915985,-21.275314,-21.166977,-22.653595,-21.442749
1999-04-28 12:00:00,-16.512848,-2.3974915,-11.800964,-25.685577,-31.88736,-3.788086,-33.24559,-5.916107,-21.27629,-21.169937,-22.672836,-21.442642
1999-04-29 12:00:00,-16.513306,-2.3898926,-11.802124,-25.66774,-31.886887,-3.7889404,-33.24559,-5.9171753,-21.275177,-21.171265,-22.692642,-21.44188
1999-04-30 12:00:00,-16.513367,-2.389679,-11.802246,-25.650375,-31.88594,-3.7883606,-33.24553,-5.9178467,-21.274887,-21.171234,-22.702316,-21.441605
1999-05-01 12:00:00,-16.51361,-2.3860168,-11.802399,-25.633286,-31.886444,-3.7890015,-33.2455,-5.9179077,-21.272598,-21.169876,-22.707504,-21.441528
1999-05-02 12:00:00,-16.514587,-2.3797913,-11.803467,-25.617554,-31.886536,-3.7890625,-33.24556,-5.917938,-21.271255,-21.168716,-22.712769,-21.440796
1999-05-03 12:00:00,-16.515442,-2.3711243,-11.802765,-25.61502,-31.885284,-3.7893677,-33.24556,-5.9179077,-21.270035,-21.169037,-22.717102,-21.440704
1999-05-04 12:00:00,-16.516724,-2.363739,-11.802856,-25.61473,-31.88443,-3.7901917,-33.24559,-5.9173584,-21.267853,-21.1669,-22.721664,-21.440796
1999-05-05 12:00:00,-16.51764,-2.357788,-11.804047,-25.614807,-31.881226,-3.7902527,-33.24559,-5.918396,-21.267609,-21.157776,-22.72438,-21.439957
1999-05-06 12:00:00,-16.518555,-2.3549805,-11.804626,-25.614868,-31.878448,-3.7902832,-33.24533,-5.9191284,-21.259659,-21.144012,-22.72815,-21.438278
1999-05-07 12:00:00,-16.518524,-2.3571167,-11.804047,-25.614868,-31.877747,-3.7898254,-33.244232,-5.918274,-21.252014,-21.136322,-22.733139,-21.43724
1999-05-08 12:00:00,-16.518524,-2.3578796,-11.804504,-25.614487,-31.87442,-3.7893677,-33.244125,-5.918762,-21.251556,-21.134338,-22.737228,-21.436554
1999-05-09 12:00:00,-16.518646,-2.3570557,-11.807251,-25.614624,-31.872025,-3.7893372,-33.244095,-5.919403,-21.246185,-21.132202,-22.741364,-21.433899
1999-05-10 12:00:00,-16.518524,-2.3538208,-11.809296,-25.613403,-31.869934,-3.7895508,-33.24385,-5.920868,-21.24295,-21.130737,-22.745728,-21.432648
1999-05-11 12:00:00,-16.516876,-2.3042908,-11.810089,-25.61438,-31.855927,-3.7968445,-33.2386,-5.9228516,-21.243744,-21.132538,-22.74347,-21.432907
1999-05-12 12:00:00,-16.517212,-2.2853699,-11.814819,-25.613312,-31.845444,-3.7999268,-33.222046,-5.925598,-21.24382,-21.131714,-22.7426,-21.428589
1999-05-13 12:00:00,-16.518494,-2.2828064,-11.815643,-25.613068,-31.844849,-3.8000488,-33.205902,-5.9257812,-21.243393,-21.132584,-22.741974,-21.427368
1999-05-14 12:00:00,-16.518768,-2.2839966,-11.815643,-25.613373,-31.845093,-3.8000488,-33.189972,-5.9257507,-21.243774,-21.133942,-22.74234,-21.427444
1999-05-15 12:00:00,-16.518585,-2.2850037,-11.81543,-25.61438,-31.843597,-3.8000183,-33.174026,-5.9257507,-21.24472,-21.134537,-22.743317,-21.427689
1999-05-16 12:00:00,-16.518799,-2.2852478,-11.815399,-25.6147,-31.840164,-3.7999573,-33.15808,-5.92572,-21.243362,-21.130081,-22.743713,-21.427505
1999-05-17 12:00:00,-16.51889,-2.2838745,-11.815521,-25.613754,-31.83255,-3.8006592,-33.14476,-5.9257507,-21.243088,-21.128998,-22.742218,-21.42772
1999-05-18 12:00:00,-16.51889,-2.2815857,-11.815735,-25.612335,-31.827103,-3.8009949,-33.1373,-5.925995,-21.243362,-21.126663,-22.742737,-21.427689
1999-05-19 12:00:00,-16.51889,-2.2815552,-11.815674,-25.612366,-31.824005,-3.8009949,-33.130386,-5.9265747,-21.242767,-21.12764,-22.741974,-21.427658
1999-05-20 12:00:00,-16.51892,-2.2795105,-11.816345,-25.61264,-31.819565,-3.8019104,-33.123413,-5.926941,-21.243317,-21.126694,-22.742691,-21.427307
1999-05-21 12:00:00,-16.51889,-2.278473,-11.816681,-25.613052,-31.817963,-3.801941,-33.116913,-5.927002,-21.243637,-21.127747,-22.743347,-21.42723
1999-05-22 12:00:00,-16.51889,-2.278778,-11.81662,-25.613129,-31.816086,-3.8010864,-33.110336,-5.927002,-21.243774,-21.128647,-22.743713,-21.427338
1999-05-23 12:00:00,-16.51889,-2.2789307,-11.816589,-25.613373,-31.811432,-3.8010864,-33.103714,-5.9269714,-21.244415,-21.129135,-22.744064,-21.427368
1999-05-24 12:00:00,-16.51889,-2.2801208,-11.816589,-25.614182,-31.810043,-3.801056,-33.09764,-5.9269714,-21.245071,-21.127716,-22.744858,-21.427414
1999-05-25 12:00:00,-16.51889,-2.2811584,-11.816376,-25.614426,-31.809006,-3.8009949,-33.091324,-5.926941,-21.245773,-21.125443,-22.743362,-21.427643
1999-05-26 12:00:00,-16.51889,-2.2808533,-11.816376,-25.61473,-31.806992,-3.8009949,-33.08531,-5.926941,-21.245895,-21.12642,-22.743744,-21.427689
1999-05-27 12:00:00,-16.519348,-2.2793884,-11.816803,-25.614807,-31.807251,-3.8014832,-33.08397,-5.926941,-21.245804,-21.127151,-22.743912,-21.427658
1999-05-28 12:00:00,-16.520325,-2.2556458,-11.818115,-25.614868,-31.807709,-3.8052979,-33.083664,-5.927246,-21.242416,-21.12442,-22.741028,-21.425323
1999-05-29 12:00:00,-16.520966,-2.2433167,-11.819305,-25.615189,-31.806458,-3.8070984,-33.08156,-5.927368,-21.239868,-21.124603,-22.737259,-21.424866
1999-05-30 12:00:00,-16.520966,-2.245819,-11.819275,-25.615814,-31.807632,-3.8061218,-33.081497,-5.927429,-21.241135,-21.126099,-22.738052,-21.424835
1999-05-31 12:00:00,-16.520752,-2.248291,-11.818481,-25.61502,-31.808304,-3.8036804,-33.081497,-5.9273376,-21.241974,-21.127075,-22.73941,-21.42508
1999-06-01 12:00:00,-16.520752,-2.2502747,-11.818298,-25.614197,-31.809662,-3.8034973,-33.081482,-5.927307,-21.241745,-21.128204,-22.739914,-21.425156
1999-06-02 12:00:00,-16.520721,-2.2515259,-11.818085,-25.61438,-31.81009,-3.8027344,-33.08145,-5.927307,-21.237778,-21.12851,-22.741196,-21.425568
1999-06-03 12:00:00,-16.520721,-2.2529297,-11.818085,-25.614807,-31.811203,-3.8027039,-33.08145,-5.927307,-21.233215,-21.128677,-22.741974,-21.425598
1999-06-04 12:00:00,-16.520721,-2.2538147,-11.818085,-25.615189,-31.812103,-3.8026733,-33.08145,-5.927307,-21.233353,-21.130005,-22.743286,-21.42601
1999-06-05 12:00:00,-16.52069,-2.251648,-11.821716,-25.61612,-31.812103,-3.8022766,-33.08104,-5.927246,-21.225464,-21.124298,-22.743774,-21.422806
1999-06-06 12:00:00,-16.52127,-2.232605,-11.826233,-25.616623,-31.798706,-3.80365,-33.078934,-5.927826,-21.204544,-21.103088,-22.739029,-21.415344
1999-06-07 12:00:00,-16.521484,-2.2302551,-11.827576,-25.616714,-31.789322,-3.8036804,-33.07553,-5.9286194,-21.2014,-21.089127,-22.73758,-21.409927
1999-06-08 12:00:00,-16.521515,-2.2309875,-11.828247,-25.616852,-31.788742,-3.80365,-33.075882,-5.9286804,-21.20192,-21.087494,-22.737991,-21.409454
1999-06-09 12:00:00,-16.521484,-2.231903,-11.8280945,-25.616974,-31.788773,-3.8036804,-33.075882,-5.9286804,-21.200775,-21.091568,-22.738861,-21.409454
1999-06-10 12:00:00,-16.521484,-2.2338562,-11.827484,-25.61728,-31.787933,-3.8031006,-33.077408,-5.928253,-21.195618,-21.086761,-22.739532,-21.409454
1999-06-11 12:00:00,-16.521423,-2.2356873,-11.827789,-25.618362,-31.781357,-3.7999268,-33.078476,-5.927826,-21.195526,-21.06923,-22.740372,-21.409927
1999-06-12 12:00:00,-16.52237,-2.2275085,-11.829102,-25.618286,-31.772278,-3.8017578,-33.092545,-5.9294434,-21.195679,-21.054993,-22.740402,-21.410004
