latitude,longitude,elevation,date,depthOfTemperatureObservation,temperatureObserved
65.6403,-38.8987,260.0,2018-03-31 00:00:00,10.0,-0.1031616540284956
65.6403,-38.8987,260.0,2018-04-30 00:00:00,10.0,-0.2487330673819139
65.6403,-38.8987,260.0,2018-05-31 00:00:00,10.0,-0.6921185699202382
76.3998,-68.2662,570.0,2010-08-31 00:00:00,10.0,-11.207458342679129
76.3998,-68.2662,570.0,2010-09-30 00:00:00,10.0,-11.187120893194326
76.3998,-68.2662,570.0,2011-02-28 00:00:00,10.0,-9.59608395754255
76.3998,-68.2662,570.0,2011-03-31 00:00:00,10.0,-9.60426239762712
76.3998,-68.2662,570.0,2011-04-30 00:00:00,10.0,-9.66417338829863
76.3998,-68.2662,570.0,2011-06-30 00:00:00,10.0,-10.235186827820186
76.3998,-68.2662,570.0,2011-07-31 00:00:00,10.0,-10.339793673469387
76.3998,-68.2662,570.0,2014-09-30 00:00:00,10.0,-10.680015037196146
76.3998,-68.2662,570.0,2014-10-31 00:00:00,10.0,-10.409509307788973
76.3998,-68.2662,570.0,2014-11-30 00:00:00,10.0,-10.020060059185855
76.3998,-68.2662,570.0,2014-12-31 00:00:00,10.0,-9.771383598729583
76.3998,-68.2662,570.0,2015-01-31 00:00:00,10.0,-9.63555135738162
76.3998,-68.2662,570.0,2015-02-28 00:00:00,10.0,-9.67976408371986
76.3998,-68.2662,570.0,2015-03-31 00:00:00,10.0,-9.894279546780243
76.3998,-68.2662,570.0,2015-04-30 00:00:00,10.0,-10.358977950805372
76.3998,-68.2662,570.0,2015-05-31 00:00:00,10.0,-10.958856342431634
76.3998,-68.2662,570.0,2015-06-30 00:00:00,10.0,-11.26905643652427
76.3998,-68.2662,570.0,2016-07-31 00:00:00,10.0,-11.040687916666666
76.3998,-68.2662,570.0,2016-08-31 00:00:00,10.0,-11.096466330271804
76.3998,-68.2662,570.0,2016-09-30 00:00:00,10.0,-11.164574971717094
76.3998,-68.2662,570.0,2016-10-31 00:00:00,10.0,-10.812016059642882
76.3998,-68.2662,570.0,2016-11-30 00:00:00,10.0,-10.293697885486964
76.3998,-68.2662,570.0,2016-12-31 00:00:00,10.0,-9.972766752829065
76.3998,-68.2662,570.0,2017-01-31 00:00:00,10.0,-9.787885895567031
76.3998,-68.2662,570.0,2017-02-28 00:00:00,10.0,-9.722102693954028
76.3998,-68.2662,570.0,2017-03-31 00:00:00,10.0,-9.797972015745636
76.3998,-68.2662,570.0,2017-04-30 00:00:00,10.0,-9.978695622599975
76.3998,-68.2662,570.0,2017-05-31 00:00:00,10.0,-10.333890150427424
76.3998,-68.2662,570.0,2017-06-30 00:00:00,10.0,-10.791041872912226
76.3998,-68.2662,570.0,2017-07-31 00:00:00,10.0,-11.104488053362092
76.4197,-68.146,770.0,2010-08-31 00:00:00,10.0,-11.495592905328795
76.4197,-68.146,770.0,2010-09-30 00:00:00,10.0,-11.489152760184531
76.4197,-68.146,770.0,2011-02-28 00:00:00,10.0,-10.017314883706083
76.4197,-68.146,770.0,2011-06-30 00:00:00,10.0,-10.404908842215502
76.4197,-68.146,770.0,2011-07-31 00:00:00,10.0,-10.172370458450462
76.4197,-68.146,770.0,2011-08-31 00:00:00,10.0,-10.31709954800917
76.4197,-68.146,770.0,2011-09-30 00:00:00,10.0,-10.37500619568782
76.4197,-68.146,770.0,2011-10-31 00:00:00,10.0,-10.004949399162
76.4197,-68.146,770.0,2011-11-30 00:00:00,10.0,-9.501755954406386
76.4197,-68.146,770.0,2011-12-31 00:00:00,10.0,-9.195429361746411
76.4197,-68.146,770.0,2012-01-31 00:00:00,10.0,-9.016495100055124
76.4197,-68.146,770.0,2012-02-29 00:00:00,10.0,-8.946501952210474
76.4197,-68.146,770.0,2012-03-31 00:00:00,10.0,-9.006567309234145
76.4197,-68.146,770.0,2012-04-30 00:00:00,10.0,-9.117753442749006
76.4197,-68.146,770.0,2012-05-31 00:00:00,10.0,-9.381783256545042
76.4197,-68.146,770.0,2012-06-30 00:00:00,10.0,-9.623519845375446
76.4197,-68.146,770.0,2012-07-31 00:00:00,10.0,-9.82441140373842
76.4197,-68.146,770.0,2014-06-30 00:00:00,10.0,-9.82872319643711
76.4197,-68.146,770.0,2014-09-30 00:00:00,10.0,-9.661826342592592
76.4197,-68.146,770.0,2014-10-31 00:00:00,10.0,-9.259904385032872
76.4197,-68.146,770.0,2014-11-30 00:00:00,10.0,-8.822919462935406
76.4197,-68.146,770.0,2014-12-31 00:00:00,10.0,-8.699192339460314
76.4197,-68.146,770.0,2015-01-31 00:00:00,10.0,-8.775248412739488
76.4197,-68.146,770.0,2015-02-28 00:00:00,10.0,-9.008278862860122
76.4197,-68.146,770.0,2015-03-31 00:00:00,10.0,-9.35470066907184
76.4197,-68.146,770.0,2015-04-30 00:00:00,10.0,-9.882129382925122
76.4197,-68.146,770.0,2015-05-31 00:00:00,10.0,-10.406715929088396
76.4197,-68.146,770.0,2015-06-30 00:00:00,10.0,-10.851820980571096
76.4197,-68.146,770.0,2015-07-31 00:00:00,10.0,-10.824074057772542
76.4197,-68.146,770.0,2015-09-30 00:00:00,10.0,-10.397102465755786
76.4197,-68.146,770.0,2015-10-31 00:00:00,10.0,-9.715149014421316
76.4197,-68.146,770.0,2015-11-30 00:00:00,10.0,-9.095775086583728
76.4197,-68.146,770.0,2015-12-31 00:00:00,10.0,-8.792519781838864
76.4197,-68.146,770.0,2016-01-31 00:00:00,10.0,-8.627193613142333
76.4197,-68.146,770.0,2016-02-29 00:00:00,10.0,-8.774261654271285
76.4197,-68.146,770.0,2016-03-31 00:00:00,10.0,-9.04088141648676
76.4197,-68.146,770.0,2016-04-30 00:00:00,10.0,-9.489479790795164
76.4197,-68.146,770.0,2016-05-31 00:00:00,10.0,-10.075191177087891
76.4197,-68.146,770.0,2016-06-30 00:00:00,10.0,-10.405281182571713
76.4197,-68.146,770.0,2016-07-31 00:00:00,10.0,-10.603617777761569
76.4197,-68.146,770.0,2016-08-31 00:00:00,10.0,-11.013375300840144
76.4197,-68.146,770.0,2016-09-30 00:00:00,10.0,-10.499415482467812
76.4197,-68.146,770.0,2016-10-31 00:00:00,10.0,-9.672207119254177
76.4197,-68.146,770.0,2016-11-30 00:00:00,10.0,-9.08216182811859
76.4197,-68.146,770.0,2016-12-31 00:00:00,10.0,-9.028973621634384
76.4197,-68.146,770.0,2017-01-31 00:00:00,10.0,-9.135454467948524
76.4197,-68.146,770.0,2017-02-28 00:00:00,10.0,-9.345517960179352
76.4197,-68.146,770.0,2017-03-31 00:00:00,10.0,-9.65633504629472
76.4197,-68.146,770.0,2017-04-30 00:00:00,10.0,-10.045757531940067
76.4197,-68.146,770.0,2017-05-31 00:00:00,10.0,-10.4346192367476
76.4197,-68.146,770.0,2017-06-30 00:00:00,10.0,-10.702736646769733
76.4197,-68.146,770.0,2017-07-31 00:00:00,10.0,-10.752839904387832
76.4197,-68.146,770.0,2017-08-31 00:00:00,10.0,-10.71466977361515
76.4197,-68.146,770.0,2017-09-30 00:00:00,10.0,-10.498611627729789
76.4197,-68.146,770.0,2017-10-31 00:00:00,10.0,-9.95114961195268
76.4197,-68.146,770.0,2017-11-30 00:00:00,10.0,-9.555107676541184
76.4197,-68.146,770.0,2017-12-31 00:00:00,10.0,-9.33714797908494
76.4197,-68.146,770.0,2018-01-31 00:00:00,10.0,-9.44308998897664
76.4197,-68.146,770.0,2018-02-28 00:00:00,10.0,-9.619905921579877
76.4197,-68.146,770.0,2018-03-31 00:00:00,10.0,-9.875133422239545
76.4197,-68.146,770.0,2018-04-30 00:00:00,10.0,-10.2295395076274
76.4197,-68.146,770.0,2018-05-31 00:00:00,10.0,-10.592174824507028
76.4197,-68.146,770.0,2018-06-30 00:00:00,10.0,-10.89646591292793
76.4197,-68.146,770.0,2018-07-31 00:00:00,10.0,-10.992034063157467
76.4197,-68.146,770.0,2018-08-31 00:00:00,10.0,-10.79640046942823
76.4197,-68.146,770.0,2018-09-30 00:00:00,10.0,-10.320763288585471
76.4197,-68.146,770.0,2018-10-31 00:00:00,10.0,-9.770173430757591
76.4197,-68.146,770.0,2018-11-30 00:00:00,10.0,-9.457473227919412
76.4197,-68.146,770.0,2018-12-31 00:00:00,10.0,-9.36994175292391
76.4197,-68.146,770.0,2019-01-31 00:00:00,10.0,-9.548676276007448
76.4197,-68.146,770.0,2019-02-28 00:00:00,10.0,-9.829816706151409
76.4197,-68.146,770.0,2019-03-31 00:00:00,10.0,-10.205827130600566
76.4197,-68.146,770.0,2019-04-30 00:00:00,10.0,-10.64995522209077
76.4197,-68.146,770.0,2019-05-31 00:00:00,10.0,-10.978218351475745
76.4197,-68.146,770.0,2019-07-31 00:00:00,10.0,-11.300344834800784
76.4197,-68.146,770.0,2019-08-31 00:00:00,10.0,-11.563283607774022
76.4197,-68.146,770.0,2019-09-30 00:00:00,10.0,-11.282033290480456
76.4197,-68.146,770.0,2019-10-31 00:00:00,10.0,-10.48870060802036
76.4197,-68.146,770.0,2020-04-30 00:00:00,10.0,-10.068922280680644
76.4197,-68.146,770.0,2020-05-31 00:00:00,10.0,-10.575460953771614
76.4197,-68.146,770.0,2020-06-30 00:00:00,10.0,-10.855978398857518
76.4197,-68.146,770.0,2020-07-31 00:00:00,10.0,-11.034917210530946
76.4197,-68.146,770.0,2020-08-31 00:00:00,10.0,-11.299483328219983
76.4197,-68.146,770.0,2020-09-30 00:00:00,10.0,-10.905573889918042
76.4197,-68.146,770.0,2020-10-31 00:00:00,10.0,-10.096707461801536
72.8932,-54.2953,220.0,2009-08-31 00:00:00,10.0,-6.255560316840278
72.8932,-54.29529999999999,220.0,2009-09-30 00:00:00,10.0,-6.223319377193858
72.8932,-54.2953,220.0,2009-10-31 00:00:00,10.0,-6.080076161897948
72.8932,-54.29529999999999,220.0,2009-11-30 00:00:00,10.0,-5.865884071559537
72.8932,-54.2953,220.0,2009-12-31 00:00:00,10.0,-5.712826954030678
72.8932,-54.2953,220.0,2010-01-31 00:00:00,10.0,-5.78337977308221
72.8932,-54.2953,220.0,2010-02-28 00:00:00,10.0,-5.8888278484910765
72.8932,-54.2953,220.0,2010-03-31 00:00:00,10.0,-6.0062133502802455
72.8932,-54.29529999999999,220.0,2010-04-30 00:00:00,10.0,-6.126961236498537
72.8932,-54.2953,220.0,2010-05-31 00:00:00,10.0,-6.306778699728602
72.8932,-54.2953,220.0,2010-06-30 00:00:00,10.0,-6.258279274567674
72.8932,-54.295300000000005,220.0,2012-08-31 00:00:00,10.0,-5.852678675213675
72.8932,-54.29529999999999,220.0,2012-09-30 00:00:00,10.0,-5.801076384174439
72.8932,-54.2953,220.0,2012-10-31 00:00:00,10.0,-5.649538042362846
72.8932,-54.29529999999999,220.0,2012-11-30 00:00:00,10.0,-5.391758644209446
72.8932,-54.2953,220.0,2012-12-31 00:00:00,10.0,-5.167730730528744
72.8932,-54.2953,220.0,2013-01-31 00:00:00,10.0,-5.069017630982186
72.8932,-54.2953,220.0,2013-02-28 00:00:00,10.0,-5.076081897355305
72.8932,-54.2953,220.0,2013-03-31 00:00:00,10.0,-5.341680035786361
72.8932,-54.29529999999999,220.0,2013-04-30 00:00:00,10.0,-5.69426924034464
72.8932,-54.2953,220.0,2013-05-31 00:00:00,10.0,-6.177573876741183
72.8932,-54.29529999999999,220.0,2013-06-30 00:00:00,10.0,-6.235536536905177
72.8932,-54.2953,220.0,2013-07-31 00:00:00,10.0,-6.096033271144279
72.8932,-54.2953,220.0,2013-08-31 00:00:00,10.0,-5.974738768115941
72.8932,-54.29529999999999,220.0,2013-09-30 00:00:00,10.0,-5.903127077505283
72.8932,-54.2953,220.0,2013-10-31 00:00:00,10.0,-5.71979143096455
72.8932,-54.29529999999999,220.0,2013-11-30 00:00:00,10.0,-5.4727508973526975
72.8932,-54.2953,220.0,2013-12-31 00:00:00,10.0,-5.28169309553949
72.8932,-54.2953,220.0,2014-01-31 00:00:00,10.0,-5.23579808596588
72.8932,-54.2953,220.0,2014-02-28 00:00:00,10.0,-5.384176822585063
72.8932,-54.2953,220.0,2014-03-31 00:00:00,10.0,-5.643740013153522
72.8932,-54.29529999999999,220.0,2014-04-30 00:00:00,10.0,-6.067839617263967
72.8932,-54.2953,220.0,2014-05-31 00:00:00,10.0,-6.479112752840953
72.8932,-54.29529999999999,220.0,2014-06-30 00:00:00,10.0,-6.563519849494787
72.8932,-54.2953,220.0,2014-07-31 00:00:00,10.0,-6.455082158527953
72.8932,-54.2953,220.0,2020-08-31 00:00:00,10.0,-6.148341862745098
72.8932,-54.2953,220.0,2020-09-30 00:00:00,10.0,-6.038920620370371
72.8932,-54.2953,220.0,2020-10-31 00:00:00,10.0,-5.84726997410971
72.8883,-53.57149999999999,940.0,2009-08-31 00:00:00,10.0,-6.538160881986028
72.8883,-53.57150000000001,940.0,2009-09-30 00:00:00,10.0,-6.534694695045489
72.8883,-53.57150000000001,940.0,2009-10-31 00:00:00,10.0,-6.295666314636781
72.8883,-53.57150000000001,940.0,2009-11-30 00:00:00,10.0,-5.882627319472127
72.8883,-53.57150000000001,940.0,2009-12-31 00:00:00,10.0,-5.577127364419103
72.8883,-53.57150000000001,940.0,2010-01-31 00:00:00,10.0,-5.776324056842587
72.8883,-53.5715,940.0,2010-02-28 00:00:00,10.0,-5.986367254126259
72.8883,-53.57150000000001,940.0,2010-03-31 00:00:00,10.0,-6.219853328007763
72.8883,-53.57150000000001,940.0,2010-04-30 00:00:00,10.0,-6.397411792418417
72.8883,-53.57150000000001,940.0,2010-05-31 00:00:00,10.0,-6.574261995207089
72.8883,-53.5715,940.0,2010-06-30 00:00:00,10.0,-6.6666721618367575
72.8883,-53.5715,940.0,2012-08-31 00:00:00,10.0,-7.654013967722099
72.8883,-53.57150000000001,940.0,2012-09-30 00:00:00,10.0,-7.618564221156999
72.8883,-53.57150000000001,940.0,2012-10-31 00:00:00,10.0,-7.299172725553013
72.8883,-53.57150000000001,940.0,2012-11-30 00:00:00,10.0,-6.96554236022711
72.8883,-53.57150000000001,940.0,2012-12-31 00:00:00,10.0,-6.78411925958916
72.8883,-53.57150000000001,940.0,2013-01-31 00:00:00,10.0,-6.737579845197316
72.8883,-53.5715,940.0,2013-02-28 00:00:00,10.0,-6.803923882686227
72.8883,-53.57150000000001,940.0,2013-03-31 00:00:00,10.0,-6.959385579868835
72.8883,-53.57150000000001,940.0,2013-04-30 00:00:00,10.0,-7.19313622914333
72.8883,-53.57150000000001,940.0,2013-05-31 00:00:00,10.0,-7.443735574302886
72.8883,-53.57150000000001,940.0,2013-06-30 00:00:00,10.0,-7.61590798976229
72.8883,-53.57150000000001,940.0,2013-07-31 00:00:00,10.0,-7.634902983870968
72.8883,-53.5715,940.0,2013-08-31 00:00:00,10.0,-7.784438495077356
72.8883,-53.5715,940.0,2013-10-31 00:00:00,10.0,-7.446473321888765
72.8883,-53.57150000000001,940.0,2013-11-30 00:00:00,10.0,-7.071163060879909
72.8883,-53.57150000000001,940.0,2013-12-31 00:00:00,10.0,-6.735567736938459
72.8883,-53.57150000000001,940.0,2014-01-31 00:00:00,10.0,-6.553068479760168
72.8883,-53.5715,940.0,2014-02-28 00:00:00,10.0,-6.574712555289481
72.8883,-53.57150000000001,940.0,2014-03-31 00:00:00,10.0,-6.748236583118821
72.8883,-53.57149999999999,940.0,2014-04-30 00:00:00,10.0,-6.907021894943278
72.8883,-53.57150000000001,940.0,2014-05-31 00:00:00,10.0,-7.181825778581463
72.8883,-53.5715,940.0,2014-06-30 00:00:00,10.0,-7.478803334688944
72.8883,-53.57150000000001,940.0,2015-08-31 00:00:00,10.0,-8.257095998157526
72.8883,-53.5715,940.0,2015-09-30 00:00:00,10.0,-8.27550967163165
72.8883,-53.5715,940.0,2015-10-31 00:00:00,10.0,-8.130448702963223
72.8883,-53.57150000000001,940.0,2015-11-30 00:00:00,10.0,-7.795756614377288
72.8883,-53.57150000000001,940.0,2015-12-31 00:00:00,10.0,-7.698482502016104
72.8883,-53.57150000000001,940.0,2016-01-31 00:00:00,10.0,-7.66210748618117
72.8883,-53.57150000000001,940.0,2016-02-29 00:00:00,10.0,-7.743803338551677
72.8883,-53.57150000000001,940.0,2016-03-31 00:00:00,10.0,-7.927888298893081
72.8883,-53.57150000000001,940.0,2016-04-30 00:00:00,10.0,-8.203773818247717
72.8883,-53.57150000000001,940.0,2016-05-31 00:00:00,10.0,-8.438616959288119
72.8883,-53.57150000000001,940.0,2016-06-30 00:00:00,10.0,-8.607708148345631
72.8883,-53.57150000000001,940.0,2016-07-31 00:00:00,10.0,-8.613031988342913
72.8883,-53.5715,940.0,2016-08-31 00:00:00,10.0,-8.671451474358975
72.8883,-53.5715,940.0,2016-10-31 00:00:00,10.0,-8.498227186923765
72.8883,-53.5715,940.0,2016-11-30 00:00:00,10.0,-7.96734308495996
72.8883,-53.5715,940.0,2017-01-31 00:00:00,10.0,-7.316629657532533
72.8883,-53.5715,940.0,2017-02-28 00:00:00,10.0,-7.45593309127878
72.8883,-53.5715,940.0,2017-03-31 00:00:00,10.0,-7.625742296737845
72.8883,-53.5715,940.0,2017-04-30 00:00:00,10.0,-7.946622162609183
72.8883,-53.5715,940.0,2017-05-31 00:00:00,10.0,-8.539794033077003
72.8883,-53.57149999999999,940.0,2017-06-30 00:00:00,10.0,-8.489979397126982
72.8883,-53.5715,940.0,2017-07-31 00:00:00,10.0,-6.620399008366004
69.87975,-46.98667,2022.0,1999-05-31 00:00:00,10.0,-17.631512283685154
69.87975,-46.98667,2022.0,1999-06-30 00:00:00,10.0,-17.691573220180704
69.87975,-46.98667,2022.0,1999-07-31 00:00:00,10.0,-17.782884778688604
69.87975,-46.98667,2022.0,1999-08-31 00:00:00,10.0,-17.84238048079588
69.87975,-46.98667,2022.0,1999-09-30 00:00:00,10.0,-18.005844004017995
69.87975,-46.98667,2022.0,1999-10-31 00:00:00,10.0,-17.932132801130393
69.87975,-46.98667,2022.0,1999-11-30 00:00:00,10.0,-17.76048007507236
69.87975,-46.98667,2022.0,1999-12-31 00:00:00,10.0,-17.450173887631635
69.87975,-46.98667,2022.0,2000-01-31 00:00:00,10.0,-17.06129518022174
69.87975,-46.98667,2022.0,2000-02-29 00:00:00,10.0,-16.93997073519085
69.87975,-46.98667,2022.0,2000-03-31 00:00:00,10.0,-17.01091324160057
69.87975,-46.98667,2022.0,2000-04-30 00:00:00,10.0,-16.996754588174653
69.87975,-46.98667,2022.0,2000-05-31 00:00:00,10.0,-17.083707225460582
69.87975,-46.98667,2022.0,2000-06-30 00:00:00,10.0,-17.28048646396953
69.87975,-46.98667,2022.0,2000-07-31 00:00:00,10.0,-17.438098757082894
69.87975,-46.98667,2022.0,2000-08-31 00:00:00,10.0,-17.47064077564516
69.87975,-46.98667,2022.0,2000-09-30 00:00:00,10.0,-17.580314478723956
69.87975,-46.98667,2022.0,2000-10-31 00:00:00,10.0,-17.742611181339893
69.87975,-46.98667,2022.0,2000-11-30 00:00:00,10.0,-17.946017533639626
69.87975,-46.98667,2022.0,2000-12-31 00:00:00,10.0,-17.66545675025266
69.87975,-46.98667,2022.0,2001-01-31 00:00:00,10.0,-17.487263366593005
69.87975,-46.98667,2022.0,2001-02-28 00:00:00,10.0,-16.96407296498572
69.87975,-46.98667,2022.0,2001-03-31 00:00:00,10.0,-17.25726762362666
69.87975,-46.98667,2022.0,2001-04-30 00:00:00,10.0,-17.593576391567016
69.87975,-46.98667,2022.0,2001-05-31 00:00:00,10.0,-17.08474429405812
69.87975,-46.98667,2022.0,2001-06-30 00:00:00,10.0,-17.086623668077266
69.87975,-46.98667,2022.0,2001-07-31 00:00:00,10.0,-17.118174657070416
69.87975,-46.98667,2022.0,2001-08-31 00:00:00,10.0,-17.25745794591075
69.87975,-46.98667,2022.0,2001-09-30 00:00:00,10.0,-17.40029040029319
69.87975,-46.98667,2022.0,2001-10-31 00:00:00,10.0,-17.50916670806839
69.87975,-46.98667,2022.0,2001-11-30 00:00:00,10.0,-17.711732663291063
69.87975,-46.98667,2022.0,2001-12-31 00:00:00,10.0,-18.02195820230483
69.87975,-46.98667,2022.0,2002-01-31 00:00:00,10.0,-17.314951350187012
69.87975,-46.98667,2022.0,2002-02-28 00:00:00,10.0,-17.653266016891497
69.87975,-46.98667,2022.0,2002-03-31 00:00:00,10.0,-17.191827086832827
69.87975,-46.98667,2022.0,2002-04-30 00:00:00,10.0,-17.203856381781517
69.87975,-46.98667,2022.0,2002-05-31 00:00:00,10.0,-17.208861277491266
69.87975,-46.98667,2022.0,2002-06-30 00:00:00,10.0,-17.123639003525234
69.87975,-46.98667,2022.0,2002-07-31 00:00:00,10.0,-17.236302825746726
69.87975,-46.98667,2022.0,2002-08-31 00:00:00,10.0,-17.273777928813594
69.87975,-46.98667,2022.0,2002-09-30 00:00:00,10.0,-17.45953276876896
69.87975,-46.98667,2022.0,2002-10-31 00:00:00,10.0,-17.441156238912797
69.87975,-46.98667,2022.0,2002-11-30 00:00:00,10.0,-17.423690560442527
69.87975,-46.98667,2022.0,2002-12-31 00:00:00,10.0,-17.220685246992456
69.87975,-46.98667,2022.0,2003-01-31 00:00:00,10.0,-17.016720005898144
69.87975,-46.98667,2022.0,2003-02-28 00:00:00,10.0,-17.03456813673144
69.87975,-46.98667,2022.0,2003-03-31 00:00:00,10.0,-16.900895385787983
69.87975,-46.98667,2022.0,2003-04-30 00:00:00,10.0,-17.007507414610693
69.87975,-46.98667,2022.0,2003-05-31 00:00:00,10.0,-16.864266265964137
69.87975,-46.98667,2022.0,2003-06-30 00:00:00,10.0,-16.8107253313874
69.87975,-46.98667,2022.0,2003-07-31 00:00:00,10.0,-16.919988396279386
69.87975,-46.98667,2022.0,2003-08-31 00:00:00,10.0,-16.969808050246478
69.87975,-46.98667,2022.0,2003-09-30 00:00:00,10.0,-16.850205038011648
69.87975,-46.98667,2022.0,2003-10-31 00:00:00,10.0,-17.105241380259024
69.87975,-46.98667,2022.0,2003-11-30 00:00:00,10.0,-17.120029221191345
69.87975,-46.98667,2022.0,2003-12-31 00:00:00,10.0,-16.85828037532151
69.87975,-46.98667,2022.0,2004-01-31 00:00:00,10.0,-16.737363967966246
69.87975,-46.98667,2022.0,2004-02-29 00:00:00,10.0,-16.522279825873014
69.87975,-46.98667,2022.0,2004-03-31 00:00:00,10.0,-16.40714575149413
69.87975,-46.98667,2022.0,2004-04-30 00:00:00,10.0,-16.359031332628998
69.87975,-46.98667,2022.0,2004-05-31 00:00:00,10.0,-16.37671207592424
69.87975,-46.98667,2022.0,2004-06-30 00:00:00,10.0,-16.380083653037833
73.84189,-49.49831,2369.0,2003-05-31 00:00:00,10.0,-23.37934070626774
73.84189,-49.49831,2369.0,2003-06-30 00:00:00,10.0,-23.38711986500936
73.84189,-49.49831,2369.0,2003-07-31 00:00:00,10.0,-23.46449415362916
73.84189,-49.49831,2369.0,2003-08-31 00:00:00,10.0,-23.554393232259528
73.84189,-49.49831,2369.0,2003-09-30 00:00:00,10.0,-23.581616633838152
73.84189,-49.49831,2369.0,2003-10-31 00:00:00,10.0,-23.65850397745476
73.84189,-49.49831,2369.0,2003-11-30 00:00:00,10.0,-23.65670943203503
73.84189,-49.49831,2369.0,2003-12-31 00:00:00,10.0,-23.4936421977288
73.84189,-49.49831,2369.0,2004-01-31 00:00:00,10.0,-23.41286610360242
73.84189,-49.49831,2369.0,2004-02-29 00:00:00,10.0,-23.29855894398605
73.84189,-49.49831,2369.0,2004-03-31 00:00:00,10.0,-23.15093345475464
73.84189,-49.49831,2369.0,2004-04-30 00:00:00,10.0,-23.16464666171555
73.84189,-49.49831,2369.0,2004-05-31 00:00:00,10.0,-23.104383122318943
73.84189,-49.49831,2369.0,2004-06-30 00:00:00,10.0,-23.081173370425923
73.84189,-49.49831,2369.0,2004-07-31 00:00:00,10.0,-23.189805000444228
73.84189,-49.49831,2369.0,2004-08-31 00:00:00,10.0,-23.323879877894445
73.84189,-49.49831,2369.0,2004-09-30 00:00:00,10.0,-23.45934725664957
73.84189,-49.49831,2369.0,2004-10-31 00:00:00,10.0,-23.42881888146632
73.84189,-49.49831,2369.0,2004-11-30 00:00:00,10.0,-23.40305941658413
73.84189,-49.49831,2369.0,2004-12-31 00:00:00,10.0,-23.30835083691573
73.84189,-49.49831,2369.0,2005-01-31 00:00:00,10.0,-23.27375645417028
73.84189,-49.49831,2369.0,2005-02-28 00:00:00,10.0,-23.05056807088722
73.84189,-49.49831,2369.0,2005-03-31 00:00:00,10.0,-22.872260988397663
73.84189,-49.49831,2369.0,2005-04-30 00:00:00,10.0,-23.019800215379664
73.84189,-49.49831,2369.0,2005-05-31 00:00:00,10.0,-23.014865178669577
73.84189,-49.49831,2369.0,2005-06-30 00:00:00,10.0,-23.095268925165325
73.84189,-49.49831,2369.0,2005-07-31 00:00:00,10.0,-22.960267988753884
73.84189,-49.49831,2369.0,2005-08-31 00:00:00,10.0,-23.81830318409503
73.84189,-49.49831,2369.0,2005-09-30 00:00:00,10.0,-23.20865934911717
73.84189,-49.49831,2369.0,2005-10-31 00:00:00,10.0,-23.012879907373453
73.84189,-49.49831,2369.0,2005-11-30 00:00:00,10.0,-23.16618782505429
73.84189,-49.49831,2369.0,2005-12-31 00:00:00,10.0,-22.827538027742968
73.84189,-49.49831,2369.0,2006-01-31 00:00:00,10.0,-22.888685093838788
73.84189,-49.49831,2369.0,2006-02-28 00:00:00,10.0,-22.976785656913805
73.84189,-49.49831,2369.0,2006-03-31 00:00:00,10.0,-23.148198465111577
73.84189,-49.49831,2369.0,2006-04-30 00:00:00,10.0,-22.889993030485385
73.84189,-49.49831,2369.0,2007-04-30 00:00:00,10.0,-23.20835439320861
73.84189,-49.49831,2369.0,2007-05-31 00:00:00,10.0,-23.57728600298414
73.84189,-49.49831,2369.0,2007-06-30 00:00:00,10.0,-23.73322641335036
73.84189,-49.49831,2369.0,2007-07-31 00:00:00,10.0,-23.92644782908338
73.84189,-49.49831,2369.0,2007-08-31 00:00:00,10.0,-23.88130300802497
73.84189,-49.49831,2369.0,2007-09-30 00:00:00,10.0,-23.888928053081543
73.84189,-49.49831,2369.0,2007-10-31 00:00:00,10.0,-23.93529787476052
73.84189,-49.49831,2369.0,2008-02-29 00:00:00,10.0,-23.31745343596189
73.84189,-49.49831,2369.0,2008-03-31 00:00:00,10.0,-23.422418655352416
73.84189,-49.49831,2369.0,2008-04-30 00:00:00,10.0,-23.37167971527174
73.84189,-49.49831,2369.0,2008-05-31 00:00:00,10.0,-23.502116922579923
73.84189,-49.49831,2369.0,2008-06-30 00:00:00,10.0,-23.48954128192912
73.84189,-49.49831,2369.0,2008-07-31 00:00:00,10.0,-23.6485441971816
73.84189,-49.49831,2369.0,2008-08-31 00:00:00,10.0,-23.67276496303589
73.84189,-49.49831,2369.0,2008-09-30 00:00:00,10.0,-23.70415632514407
73.84189,-49.49831,2369.0,2008-10-31 00:00:00,10.0,-23.688776620103745
73.84189,-49.49831,2369.0,2008-11-30 00:00:00,10.0,-23.722005388169137
73.84189,-49.49831,2369.0,2008-12-31 00:00:00,10.0,-23.70008820574259
73.84189,-49.49831,2369.0,2009-03-31 00:00:00,10.0,-23.186373794588143
73.84189,-49.49831,2369.0,2009-04-30 00:00:00,10.0,-23.525013307822896
73.84189,-49.49831,2369.0,2009-05-31 00:00:00,10.0,-23.45274403766888
73.84189,-49.49831,2369.0,2009-06-30 00:00:00,10.0,-23.39416407854864
73.84189,-49.49831,2369.0,2009-07-31 00:00:00,10.0,-23.43416172778829
73.84189,-49.49831,2369.0,2009-08-31 00:00:00,10.0,-23.51685624023343
73.84189,-49.49831,2369.0,2009-09-30 00:00:00,10.0,-23.657600992372203
73.84189,-49.49831,2369.0,2009-10-31 00:00:00,10.0,-23.82215056815018
