date,site,latitude,longitude,elevation,depthOfTemperatureObservation,temperatureObserved,reference,reference_short,note
2016-12-31 00:00:00,CP1,69.87975311279297,-46.98667144775391,1942.0,10.0,-15.355862966393994,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-01-31 00:00:00,CP1,69.87975311279297,-46.98667144775391,1942.0,10.0,-15.308199630650057,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-02-28 00:00:00,CP1,69.87975311279297,-46.98667144775391,1942.0,10.0,-15.24309345157274,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-03-31 00:00:00,CP1,69.87975311279297,-46.98667144775391,1942.0,10.0,-15.207099558132668,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-05-31 00:00:00,CP1,69.87975311279297,-46.98667144775391,1942.0,10.0,-15.266428001569142,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-06-30 00:00:00,CP1,69.87975311279297,-46.98667144775391,1942.0,10.0,-15.37894538725028,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-07-31 00:00:00,CP1,69.87975311279297,-46.98667144775391,1942.0,10.0,-15.452632111554202,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-08-31 00:00:00,CP1,69.87975311279297,-46.98667144775391,1942.0,10.0,-15.552933431654496,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-09-30 00:00:00,CP1,69.87975311279297,-46.98667144775391,1942.0,10.0,-16.52372851309778,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-10-31 00:00:00,CP1,69.87975311279297,-46.98667144775391,1942.0,10.0,-16.510237591882817,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-11-30 00:00:00,CP1,69.87975311279297,-46.98667144775391,1942.0,10.0,-16.1565947284549,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-12-31 00:00:00,CP1,69.87975311279297,-46.98667144775391,1942.0,10.0,-15.5251141449747,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-01-31 00:00:00,CP1,69.87975311279297,-46.98667144775391,1942.0,10.0,-15.886975436112005,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-02-28 00:00:00,CP1,69.87975311279297,-46.98667144775391,1942.0,10.0,-15.901815640725228,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-03-31 00:00:00,CP1,69.87975311279297,-46.98667144775391,1942.0,10.0,-15.433050966675063,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-04-30 00:00:00,CP1,69.87975311279297,-46.98667144775391,1942.0,10.0,-15.779712556520344,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-05-31 00:00:00,CP1,69.87975311279297,-46.98667144775391,1942.0,10.0,-15.753874413528738,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-06-30 00:00:00,CP1,69.87975311279297,-46.98667144775391,1942.0,10.0,-15.789717985736043,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-07-31 00:00:00,CP1,69.87975311279297,-46.98667144775391,1942.0,10.0,-15.638204411790293,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-08-31 00:00:00,CP1,69.87975311279297,-46.98667144775391,1942.0,10.0,-15.960373019767442,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-09-30 00:00:00,CP1,69.87975311279297,-46.98667144775391,1942.0,10.0,-16.04850338423054,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-10-31 00:00:00,CP1,69.87975311279297,-46.98667144775391,1942.0,10.0,-15.91499190890279,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2015-05-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.192712054421516,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2015-06-30 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.465946090751693,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2015-07-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.85435651961604,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2015-08-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-19.07882167228513,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2015-09-30 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-19.14909906969006,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2015-10-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-19.051184787352614,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2015-11-30 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.8474279075534,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2015-12-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.636146943161844,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-01-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.445000392479272,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-02-29 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.394080394419028,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-03-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.50864276565467,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-04-30 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.62149958078108,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-05-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.799878497532365,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-06-30 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-19.03233561268338,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-07-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-19.123288668177377,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-08-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-19.198165974674456,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-09-30 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-19.16047027656256,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-10-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.999915758784223,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-11-30 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.68445352299049,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-12-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.38685468629854,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-01-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.26702901126929,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-02-28 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.17631881066973,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-03-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.20812764926252,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-04-30 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.34613140574736,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-05-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.497356431201,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-05-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-19.0992977992072,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-06-30 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-19.2562979831294,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-07-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-19.461771733313483,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-08-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-19.60178732309625,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-09-30 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-19.22181414703596,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-10-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-19.42821170509469,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-11-30 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-19.169609362613684,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2018-12-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.927145815502318,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2019-01-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.846132679862546,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2019-02-28 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.827610517001563,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2019-03-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-18.93235607860423,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2019-04-30 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-19.088511544447748,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2019-05-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-19.277252028958657,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2019-06-30 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-19.512227458970028,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2019-07-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-19.59696149546894,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2019-08-31 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-19.614291705582534,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2019-09-30 00:00:00,EKT,66.98539733886719,-44.39400100708008,2361.0,10.0,-19.514481241214185,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2015-05-31 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-18.73101443760322,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-05-31 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-19.251055139935133,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-06-30 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-19.425407527084214,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-07-31 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-19.511317439264214,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-08-31 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-19.5231944146005,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-09-30 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-19.467812670635567,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-10-31 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-19.31493238087667,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-11-30 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-18.85251565225331,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-12-31 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-18.64902501865552,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-01-31 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-18.39233716877916,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-02-28 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-18.377733200337776,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-03-31 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-18.45526277545885,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-04-30 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-18.691009873522734,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2017-05-31 00:00:00,Saddle,65.99949645996094,-44.50019836425781,2456.0,10.0,-18.87334788142564,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2015-06-30 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.281026200093887,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2015-07-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.452734783064145,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2015-08-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.583343768915903,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2015-09-30 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.589269246158175,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2015-10-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.439977654137596,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2015-11-30 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.247130033790757,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2015-12-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.032801802077035,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-01-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-29.942912379275143,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-02-29 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-29.900433085954543,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-03-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-29.936254394399647,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-04-30 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.122710741198585,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
2016-05-31 00:00:00,EastGrip,75.6268310546875,-35.94150161743164,2666.0,10.0,-30.34079746391374,"MacFerrin, M., Stevens, C.M., Vandecrux, B., Waddington, E., Abdalati, W.: The Greenland Firn Compaction Verification and Reconnaissance (FirnCover) Dataset, 2013-2019, submitted to ESSD",FirnCover,
